name	term_id	term_name	term_namespace	term_distance
2.7.2	2.7.2	Phosphotransferases with a carboxyl group as accep	enzyme_commission	3
2.7.3	2.7.3	Phosphotransferases with a nitrogenous group as ac	enzyme_commission	3
2.7.4	2.7.4	Phosphotransferases with a phosphate group as acce	enzyme_commission	3
2.7.6	2.7.6	Diphosphotransferases	enzyme_commission	3
2.7.7	2.7.7	Nucleotidyltransferases	enzyme_commission	3
2.7.8	2.7.8	Transferases for other substituted phosphate group	enzyme_commission	3
2.7.9	2.7.9	Phosphotransferases with paired acceptors	enzyme_commission	3
2.7.99	2.7.99	Other protein kinases	enzyme_commission	3
2.8.1	2.8.1	Sulfurtransferases	enzyme_commission	3
2.8.2	2.8.2	Sulfotransferases	enzyme_commission	3
2.8.3	2.8.3	CoA-transferases	enzyme_commission	3
2.8.4	2.8.4	Transferring alkylthio groups	enzyme_commission	3
2.9.1	2.9.1	Selenotransferases	enzyme_commission	3
3.1.1	3.1.1	Carboxylic ester hydrolases	enzyme_commission	3
3.1.11	3.1.11	Exodeoxyribonucleases producing 5'-phosphomonoeste	enzyme_commission	3
3.1.13	3.1.13	Exoribonucleases producing 5'-phosphomonoesters	enzyme_commission	3
3.1.14	3.1.14	Exoribonucleases producing 3'-phosphomonoesters	enzyme_commission	3
3.1.15	3.1.15	Exonucleases active with either ribo- or deoxyribo	enzyme_commission	3
3.1.16	3.1.16	Exonucleases active with either ribo- or deoxyribo	enzyme_commission	3
3.1.2	3.1.2	Thiolester hydrolases	enzyme_commission	3
3.1.21	3.1.21	Endodeoxyribonucleases producing 5'-phosphomonoest	enzyme_commission	3
3.1.22	3.1.22	Endodeoxyribonucleases producing other than 5'-pho	enzyme_commission	3
3.1.25	3.1.25	Site-specific endodeoxyribonucleases specific for 	enzyme_commission	3
3.1.26	3.1.26	Endoribonucleases producing 5'-phosphomonoesters	enzyme_commission	3
3.1.27	3.1.27	Endoribonucleases producing other than 5'-phosphom	enzyme_commission	3
3.1.3	3.1.3	Phosphoric monoester hydrolases	enzyme_commission	3
3.1.30	3.1.30	Endoribonucleases active with either ribo- or deox	enzyme_commission	3
3.1.31	3.1.31	Endoribonucleases active with either ribo- or deox	enzyme_commission	3
3.1.4	3.1.4	Phosphoric diester hydrolases	enzyme_commission	3
3.1.5	3.1.5	Triphosphoric monoester hydrolases	enzyme_commission	3
3.1.6	3.1.6	Sulfuric ester hydrolases	enzyme_commission	3
3.1.7	3.1.7	Diphosphoric monoester hydrolases	enzyme_commission	3
3.1.8	3.1.8	Phosphoric triester hydrolases	enzyme_commission	3
3.10.1	3.10.1	Acting on sulfur-nitrogen bonds	enzyme_commission	3
3.11.1	3.11.1	Acting on carbon-phosphorus bonds	enzyme_commission	3
3.12.1	3.12.1	Acting on sulfur-sulfur bonds	enzyme_commission	3
3.13.1	3.13.1	Acting on carbon-sulfur bonds	enzyme_commission	3
3.2.1	3.2.1	Glycosidases, i.e. enzymes hydrolyzing O- and S-gl	enzyme_commission	3
1.1.1.1	1.1.1.1	Alcohol dehydrogenase	enzyme_commission	4
1.1.1.10	1.1.1.10	L-xylulose reductase	enzyme_commission	4
1.1.1.100	1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase	enzyme_commission	4
1.1.1.101	1.1.1.101	Acylglycerone-phosphate reductase	enzyme_commission	4
1.1.1.102	1.1.1.102	3-dehydrosphinganine reductase	enzyme_commission	4
1.1.1.103	1.1.1.103	L-threonine 3-dehydrogenase	enzyme_commission	4
1.1.1.104	1.1.1.104	4-oxoproline reductase	enzyme_commission	4
1.1.1.105	1.1.1.105	All-trans-retinol dehydrogenase (NAD(+))	enzyme_commission	4
1.1.1.106	1.1.1.106	Pantoate 4-dehydrogenase	enzyme_commission	4
1.1.1.107	1.1.1.107	Pyridoxal 4-dehydrogenase	enzyme_commission	4
1.1.1.108	1.1.1.108	Carnitine 3-dehydrogenase	enzyme_commission	4
1.1.1.109	1.1.1.109	Transferred entry: 1.3.1.28	enzyme_commission	4
1.1.1.11	1.1.1.11	D-arabinitol 4-dehydrogenase	enzyme_commission	4
1.1.1.110	1.1.1.110	Indolelactate dehydrogenase	enzyme_commission	4
1.1.1.111	1.1.1.111	3-(imidazol-5-yl)lactate dehydrogenase	enzyme_commission	4
1.1.1.112	1.1.1.112	Indanol dehydrogenase	enzyme_commission	4
1.1.1.113	1.1.1.113	L-xylose 1-dehydrogenase	enzyme_commission	4
1.1.1.114	1.1.1.114	Apiose 1-reductase	enzyme_commission	4
1.1.1.115	1.1.1.115	Ribose 1-dehydrogenase (NADP(+))	enzyme_commission	4
1.1.1.116	1.1.1.116	D-arabinose 1-dehydrogenase	enzyme_commission	4
1.1.1.117	1.1.1.117	D-arabinose 1-dehydrogenase (NAD(P)(+))	enzyme_commission	4
1.1.1.118	1.1.1.118	Glucose 1-dehydrogenase (NAD(+))	enzyme_commission	4
1.1.1.119	1.1.1.119	Glucose 1-dehydrogenase (NADP(+))	enzyme_commission	4
1.1.1.12	1.1.1.12	L-arabinitol 4-dehydrogenase	enzyme_commission	4
1.1.1.120	1.1.1.120	Galactose 1-dehydrogenase (NADP(+))	enzyme_commission	4
1.1.1.121	1.1.1.121	Aldose 1-dehydrogenase	enzyme_commission	4
1.1.1.122	1.1.1.122	D-threo-aldose 1-dehydrogenase	enzyme_commission	4
1.1.1.123	1.1.1.123	Sorbose 5-dehydrogenase (NADP(+))	enzyme_commission	4
1.1.1.124	1.1.1.124	Fructose 5-dehydrogenase (NADP(+))	enzyme_commission	4
1.1.1.125	1.1.1.125	2-deoxy-D-gluconate 3-dehydrogenase	enzyme_commission	4
1.1.1.126	1.1.1.126	2-dehydro-3-deoxy-D-gluconate 6-dehydrogenase	enzyme_commission	4
1.1.1.127	1.1.1.127	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase	enzyme_commission	4
1.1.1.128	1.1.1.128	Deleted entry	enzyme_commission	4
1.1.1.129	1.1.1.129	L-threonate 3-dehydrogenase	enzyme_commission	4
1.1.1.13	1.1.1.13	L-arabinitol 2-dehydrogenase	enzyme_commission	4
1.1.1.130	1.1.1.130	3-dehydro-L-gulonate 2-dehydrogenase	enzyme_commission	4
1.1.1.131	1.1.1.131	Mannuronate reductase	enzyme_commission	4
1.1.1.132	1.1.1.132	GDP-mannose 6-dehydrogenase	enzyme_commission	4
1.1.1.133	1.1.1.133	dTDP-4-dehydrorhamnose reductase	enzyme_commission	4
1.1.1.134	1.1.1.134	dTDP-6-deoxy-L-talose 4-dehydrogenase	enzyme_commission	4
1.1.1.135	1.1.1.135	GDP-6-deoxy-D-talose 4-dehydrogenase	enzyme_commission	4
1.1.1.136	1.1.1.136	UDP-N-acetylglucosamine 6-dehydrogenase	enzyme_commission	4
1.1.1.137	1.1.1.137	Ribitol-5-phosphate 2-dehydrogenase	enzyme_commission	4
1.1.1.138	1.1.1.138	Mannitol 2-dehydrogenase (NADP(+))	enzyme_commission	4
1.1.1.139	1.1.1.139	Transferred entry: 1.1.1.21	enzyme_commission	4
1.1.1.14	1.1.1.14	L-iditol 2-dehydrogenase	enzyme_commission	4
1.1.1.140	1.1.1.140	Sorbitol-6-phosphate 2-dehydrogenase	enzyme_commission	4
1.1.1.141	1.1.1.141	15-hydroxyprostaglandin dehydrogenase (NAD(+))	enzyme_commission	4
1.1.1.142	1.1.1.142	D-pinitol dehydrogenase	enzyme_commission	4
1.1.1.143	1.1.1.143	Sequoyitol dehydrogenase	enzyme_commission	4
1.1.1.144	1.1.1.144	Perillyl-alcohol dehydrogenase	enzyme_commission	4
1.1.1.145	1.1.1.145	3-beta-hydroxy-Delta(5)-steroid dehydrogenase	enzyme_commission	4
