from	to
UPA00214	UPA00702
UPA00214	UPA00745
UPA00214	UPA01045
UPA00215	UPA00304
UPA00215	UPA01045
UPA00216	UPA00627
UPA00216	UPA00628
UPA00216	UPA00649
UPA00216	UPA01045
UPA00218	UPA00903
UPA00218	UPA01045
UPA00222	UPA00786
UPA00222	UPA01023
UPA00222	UPA01024
UPA00222	UPA01025
UPA00222	UPA01045
UPA00224	UPA00035
UPA00224	UPA00526
UPA00224	UPA01045
UPA00230	UPA00494
UPA00230	UPA00495
UPA00230	UPA01045
UPA00231	UPA00554
UPA00231	UPA00920
UPA00231	UPA01045
UPA00264	UPA00529
UPA00264	UPA00530
UPA00264	UPA01045
UPA00289	UPA00010
UPA00289	UPA00067
UPA00289	UPA00104
UPA00289	UPA00118
UPA00289	UPA00186
UPA00289	UPA00187
UPA00289	UPA00247
UPA00289	UPA00248
UPA00289	UPA00249
UPA00289	UPA00264
UPA00289	UPA00290
UPA00289	UPA00331
UPA00289	UPA00649
UPA00289	UPA00746
UPA00289	UPA00822
UPA00289	UPA01045
UPA00295	UPA00066
UPA00295	UPA00099
UPA00295	UPA00100
UPA00295	UPA00101
UPA00295	UPA00102
UPA00295	UPA00127
UPA00295	UPA00162
UPA00295	UPA00168
UPA00295	UPA00169
UPA00295	UPA00173
UPA00295	UPA00174
UPA00295	UPA00175
UPA00295	UPA00176
UPA00295	UPA00179
UPA00295	UPA00180
UPA00295	UPA00181
UPA00295	UPA00184
UPA00295	UPA00234
UPA00295	UPA00235
UPA00295	UPA00240
UPA00295	UPA00421
UPA00295	UPA00469
UPA00295	UPA00470
UPA00295	UPA00851
UPA00295	UPA00918
UPA00295	UPA00926
UPA00295	UPA00966
UPA00295	UPA00974
UPA00295	UPA00979
UPA00295	UPA01001
UPA00295	UPA01003
UPA00295	UPA01021
UPA00295	UPA01029
UPA00295	UPA01034
UPA00295	UPA01036
UPA00295	UPA01045
UPA00296	UPA00063
UPA00296	UPA01045
UPA00298	UPA00302
UPA00298	UPA01045
UPA00301	UPA00356
UPA00301	UPA00358
UPA00301	UPA00651
UPA00301	UPA01045
UPA00302	UPA00011
UPA00302	UPA00013
UPA00302	UPA00014
UPA00302	UPA00015
UPA00302	UPA00016
UPA00302	UPA00017
UPA00302	UPA00018
UPA00302	UPA00019
UPA00302	UPA00020
UPA00302	UPA00021
UPA00302	UPA00022
UPA00302	UPA00023
UPA00302	UPA00024
UPA00302	UPA00025
UPA00302	UPA00783
UPA00302	UPA00981
UPA00302	UPA01005
UPA00302	UPA01045
UPA00304	UPA00032
UPA00304	UPA00038
UPA00304	UPA00055
UPA00304	UPA00113
UPA00304	UPA00126
UPA00304	UPA00356
UPA00304	UPA00358
UPA00304	UPA00453
UPA00304	UPA00543
UPA00304	UPA00796
UPA00304	UPA00797
UPA00304	UPA00816
UPA00304	UPA00817
UPA00304	UPA00818
UPA00304	UPA01045
UPA00305	UPA00368
UPA00305	UPA01045
UPA00313	UPA00513
UPA00313	UPA00552
UPA00313	UPA01045
UPA00316	UPA00123
UPA00316	UPA00320
UPA00316	UPA00451
UPA00316	UPA00466
UPA00316	UPA00467
UPA00316	UPA01045
UPA00320	UPA00324
UPA00320	UPA00458
UPA00320	UPA00632
UPA00320	UPA00844
UPA00320	UPA00917
UPA00320	UPA01045
UPA00324	UPA00030
UPA00324	UPA00500
UPA00324	UPA00566
UPA00324	UPA01045
UPA00325	UPA00347
UPA00325	UPA00352
UPA00325	UPA00423
UPA00325	UPA00777
UPA00325	UPA01045
UPA00330	UPA00725
UPA00330	UPA01045
UPA00347	UPA00305
UPA00347	UPA01045
UPA00350	UPA01045
UPA00351	UPA00533
UPA00351	UPA00561
UPA00351	UPA01045
UPA00352	UPA00191
UPA00352	UPA00775
UPA00352	UPA00776
UPA00352	UPA01045
UPA00368	UPA00384
UPA00368	UPA00385
UPA00368	UPA01045
UPA00383	UPA00881
UPA00383	UPA00884
UPA00383	UPA01045
UPA00386	UPA00418
UPA00386	UPA00419
UPA00386	UPA00683
UPA00386	UPA01027
UPA00386	UPA01045
UPA00396	UPA00397
UPA00396	UPA01045
UPA00397	UPA00197
UPA00397	UPA01045
UPA00398	UPA00399
UPA00398	UPA00483
UPA00398	UPA00840
UPA00398	UPA00912
UPA00398	UPA01009
UPA00398	UPA01045
UPA00399	UPA00028
UPA00399	UPA00065
UPA00399	UPA00069
UPA00399	UPA00071
UPA00399	UPA00072
UPA00399	UPA00077
UPA00399	UPA00078
UPA00399	UPA00080
UPA00399	UPA00132
UPA00399	UPA00148
UPA00399	UPA00160
UPA00399	UPA00190
UPA00399	UPA00241
UPA00399	UPA00244
UPA00399	UPA00245
UPA00399	UPA00251
UPA00399	UPA00252
UPA00399	UPA00253
UPA00399	UPA00262
UPA00399	UPA00266
UPA00399	UPA00269
UPA00399	UPA00275
UPA00399	UPA00276
UPA00399	UPA00277
UPA00399	UPA00297
UPA00399	UPA00344
UPA00399	UPA00355
UPA00399	UPA00647
UPA00399	UPA00771
UPA00399	UPA00782
UPA00399	UPA00829
UPA00399	UPA00830
UPA00399	UPA00834
UPA00399	UPA00848
UPA00399	UPA00849
UPA00399	UPA00850
UPA00399	UPA01045
UPA00400	UPA00524
UPA00400	UPA00595
UPA00400	UPA01045
UPA00401	UPA00201
UPA00401	UPA00218
UPA00401	UPA00224
UPA00401	UPA00225
UPA00401	UPA00402
UPA00401	UPA00427
UPA00401	UPA00429
UPA00401	UPA00489
UPA00401	UPA00490
UPA00401	UPA00531
UPA00401	UPA00732
UPA00401	UPA00962
UPA00401	UPA01045
UPA00402	UPA00403
UPA00402	UPA00406
UPA00402	UPA00525
UPA00402	UPA01045
UPA00403	UPA00031
UPA00403	UPA00035
UPA00403	UPA00047
UPA00403	UPA00048
UPA00403	UPA00049
UPA00403	UPA00050
UPA00403	UPA00068
UPA00403	UPA00098
UPA00403	UPA00121
UPA00403	UPA00122
UPA00403	UPA00133
UPA00403	UPA00134
UPA00403	UPA00135
UPA00403	UPA00136
UPA00403	UPA00288
UPA00403	UPA00404
UPA00403	UPA00633
UPA00403	UPA00903
UPA00403	UPA01012
UPA00403	UPA01013
UPA00403	UPA01028
UPA00403	UPA01045
UPA00404	UPA00033
UPA00404	UPA00034
UPA00404	UPA01045
UPA00405	UPA00076
UPA00405	UPA00111
UPA00405	UPA01045
UPA00406	UPA00042
UPA00406	UPA00131
UPA00406	UPA00314
UPA00406	UPA00315
UPA00406	UPA00559
UPA00406	UPA01014
UPA00406	UPA01045
UPA00407	UPA00394
UPA00407	UPA00395
UPA00407	UPA01045
UPA00408	UPA00409
UPA00408	UPA00410
UPA00408	UPA01045
UPA00409	UPA00039
UPA00409	UPA01045
UPA00410	UPA00040
UPA00410	UPA00734
UPA00410	UPA00929
UPA00410	UPA01045
UPA00411	UPA00125
UPA00411	UPA00202
UPA00411	UPA00214
UPA00411	UPA00215
UPA00411	UPA00216
UPA00411	UPA00223
UPA00411	UPA00226
UPA00411	UPA00227
UPA00411	UPA00231
UPA00411	UPA00237
UPA00411	UPA00242
UPA00411	UPA00246
UPA00411	UPA00294
UPA00411	UPA00339
UPA00411	UPA00380
UPA00411	UPA00412
UPA00411	UPA00413
UPA00411	UPA00703
UPA00411	UPA00857
UPA00411	UPA00956
UPA00411	UPA01007
UPA00411	UPA01045
UPA00412	UPA00041
UPA00412	UPA00116
UPA00412	UPA00124
UPA00412	UPA00130
UPA00412	UPA00132
UPA00412	UPA00138
UPA00412	UPA00293
UPA00412	UPA00357
UPA00412	UPA00649
UPA00412	UPA00651
UPA00412	UPA00745
UPA00412	UPA00757
UPA00412	UPA00771
UPA00412	UPA00815
UPA00412	UPA00859
UPA00412	UPA01008
UPA00412	UPA01045
UPA00413	UPA00002
UPA00413	UPA00103
UPA00413	UPA00109
UPA00413	UPA00115
UPA00413	UPA00263
UPA00413	UPA00361
UPA00413	UPA00463
UPA00413	UPA00541
UPA00413	UPA00542
UPA00413	UPA00563
UPA00413	UPA00627
UPA00413	UPA00702
UPA00413	UPA00704
UPA00413	UPA00738
UPA00413	UPA00784
UPA00413	UPA00810
UPA00413	UPA00812
UPA00413	UPA00858
UPA00413	UPA00916
UPA00413	UPA00941
UPA00413	UPA01026
UPA00413	UPA01045
UPA00414	UPA00446
UPA00414	UPA00447
UPA00414	UPA00507
UPA00414	UPA00509
UPA00414	UPA00511
UPA00414	UPA01045
UPA00415	UPA00053
UPA00415	UPA00058
UPA00415	UPA00064
UPA00415	UPA00087
UPA00415	UPA00120
UPA00415	UPA00340
UPA00415	UPA00389
UPA00415	UPA00416
UPA00415	UPA00655
UPA00415	UPA00907
UPA00415	UPA00919
UPA00415	UPA00999
UPA00415	UPA01045
UPA00416	UPA00059
UPA00416	UPA00259
UPA00416	UPA00260
UPA00416	UPA00386
UPA00416	UPA00389
UPA00416	UPA00417
UPA00416	UPA01045
UPA00417	UPA00056
UPA00417	UPA00057
UPA00417	UPA01045
UPA00418	UPA00799
UPA00418	UPA00800
UPA00418	UPA00801
UPA00418	UPA00802
UPA00418	UPA00803
UPA00418	UPA00804
UPA00418	UPA00805
UPA00418	UPA01045
UPA00419	UPA00029
UPA00419	UPA00387
UPA00419	UPA00388
UPA00419	UPA00798
UPA00419	UPA00806
UPA00419	UPA00807
UPA00419	UPA00843
UPA00419	UPA01045
UPA00420	UPA00062
UPA00420	UPA00094
UPA00420	UPA00416
UPA00420	UPA00495
UPA00420	UPA00915
UPA00420	UPA00938
UPA00420	UPA01045
UPA00421	UPA00422
UPA00421	UPA00897
UPA00421	UPA00899
UPA00421	UPA01045
UPA00422	UPA00372
UPA00422	UPA00373
UPA00422	UPA00374
UPA00422	UPA01045
UPA00423	UPA00448
UPA00423	UPA00504
UPA00423	UPA00511
UPA00423	UPA00715
UPA00423	UPA00716
UPA00423	UPA00961
UPA00423	UPA01045
UPA00424	UPA00089
UPA00424	UPA00189
UPA00424	UPA00513
UPA00424	UPA00598
UPA00424	UPA00909
UPA00424	UPA01045
UPA00425	UPA00061
UPA00425	UPA00608
UPA00425	UPA01045
UPA00426	UPA00091
UPA00426	UPA00092
UPA00426	UPA00096
UPA00426	UPA00147
UPA00426	UPA00652
UPA00426	UPA00705
UPA00426	UPA01045
UPA00427	UPA00043
UPA00427	UPA00073
UPA00427	UPA00139
UPA00427	UPA00334
UPA00427	UPA00351
UPA00427	UPA00431
UPA00427	UPA00491
UPA00427	UPA00492
UPA00427	UPA00493
UPA00427	UPA00526
UPA00427	UPA00532
UPA00427	UPA00784
UPA00427	UPA00854
UPA00427	UPA00866
UPA00427	UPA00867
UPA00427	UPA01045
UPA00428	UPA00430
UPA00428	UPA00722
UPA00428	UPA01045
UPA00429	UPA00068
UPA00429	UPA00073
UPA00429	UPA01045
UPA00430	UPA00659
UPA00430	UPA01045
UPA00431	UPA00362
UPA00431	UPA00363
UPA00431	UPA00364
UPA00431	UPA01045
UPA00432	UPA00421
UPA00432	UPA01045
UPA00433	UPA00088
UPA00433	UPA00156
UPA00433	UPA00157
UPA00433	UPA00208
UPA00433	UPA00224
UPA00433	UPA00272
UPA00433	UPA00273
UPA00433	UPA00570
UPA00433	UPA00583
UPA00433	UPA00706
UPA00433	UPA00707
UPA00433	UPA00710
UPA00433	UPA00754
UPA00433	UPA01015
UPA00433	UPA01045
UPA00434	UPA00435
UPA00434	UPA00437
UPA00434	UPA01045
UPA00435	UPA00194
UPA00435	UPA00440
UPA00435	UPA00837
UPA00435	UPA00954
UPA00435	UPA00992
UPA00435	UPA01045
UPA00436	UPA00085
UPA00436	UPA00199
UPA00436	UPA00221
UPA00436	UPA00222
UPA00436	UPA00229
UPA00436	UPA00230
UPA00436	UPA00279
UPA00436	UPA00420
UPA00436	UPA00428
UPA00436	UPA00500
UPA00436	UPA00504
UPA00436	UPA00913
UPA00436	UPA00939
UPA00436	UPA01045
UPA00437	UPA00438
UPA00437	UPA00439
UPA00437	UPA00887
UPA00437	UPA01045
UPA00438	UPA00090
UPA00438	UPA00381
UPA00438	UPA00384
UPA00438	UPA00390
UPA00438	UPA01045
UPA00439	UPA00093
UPA00439	UPA01045
UPA00440	UPA00367
UPA00440	UPA00381
UPA00440	UPA00769
UPA00440	UPA00788
UPA00440	UPA01020
UPA00440	UPA01045
UPA00441	UPA00350
UPA00441	UPA00442
UPA00441	UPA00443
UPA00441	UPA00444
UPA00441	UPA00484
UPA00441	UPA00502
UPA00441	UPA00692
UPA00441	UPA00860
UPA00441	UPA00957
UPA00441	UPA01045
UPA00442	UPA00114
UPA00442	UPA00150
UPA00442	UPA00153
UPA00442	UPA00165
UPA00442	UPA00280
UPA00442	UPA00300
UPA00442	UPA00349
UPA00442	UPA00545
UPA00442	UPA00667
UPA00442	UPA00696
UPA00442	UPA00697
UPA00442	UPA01004
UPA00442	UPA01045
UPA00443	UPA00299
UPA00443	UPA00300
UPA00443	UPA01045
UPA00445	UPA00193
UPA00445	UPA00294
UPA00445	UPA00450
UPA00445	UPA00562
UPA00445	UPA00639
UPA00445	UPA00895
UPA00445	UPA00927
UPA00445	UPA00928
UPA00445	UPA01045
UPA00446	UPA00107
UPA00446	UPA00327
UPA00446	UPA00328
UPA00446	UPA00329
UPA00446	UPA00330
UPA00446	UPA00510
UPA00446	UPA00512
UPA00446	UPA00842
UPA00446	UPA01045
UPA00447	UPA00106
UPA00447	UPA00110
UPA00447	UPA00508
UPA00447	UPA00514
UPA00447	UPA01045
UPA00448	UPA00062
UPA00448	UPA00449
UPA00448	UPA00512
UPA00448	UPA00767
UPA00448	UPA00924
UPA00448	UPA01045
UPA00449	UPA00090
UPA00449	UPA00171
UPA00449	UPA00177
UPA00449	UPA00195
UPA00449	UPA00267
UPA00449	UPA00283
UPA00449	UPA00285
UPA00449	UPA00974
UPA00449	UPA01021
UPA00449	UPA01045
UPA00451	UPA00030
UPA00451	UPA00452
UPA00451	UPA01045
UPA00453	UPA00128
UPA00453	UPA00129
UPA00453	UPA01045
UPA00454	UPA00142
UPA00454	UPA00197
UPA00454	UPA01045
UPA00455	UPA00117
UPA00455	UPA00216
UPA00455	UPA00289
UPA00455	UPA00456
UPA00455	UPA00457
UPA00455	UPA00503
UPA00455	UPA00819
UPA00455	UPA00826
UPA00455	UPA01045
UPA00456	UPA00188
UPA00456	UPA00211
UPA00456	UPA00250
UPA00456	UPA00255
UPA00456	UPA00274
UPA00456	UPA00291
UPA00456	UPA00292
UPA00456	UPA00560
UPA00456	UPA00627
UPA00456	UPA01045
UPA00457	UPA00187
UPA00457	UPA00188
UPA00457	UPA00248
UPA00457	UPA01045
UPA00458	UPA00345
UPA00458	UPA01045
UPA00459	UPA00170
UPA00459	UPA01045
UPA00460	UPA00143
UPA00460	UPA00378
UPA00460	UPA00461
UPA00460	UPA00516
UPA00460	UPA00555
UPA00460	UPA00559
UPA00460	UPA00663
UPA00460	UPA00885
UPA00460	UPA00886
UPA00460	UPA00910
UPA00460	UPA00998
UPA00460	UPA01045
UPA00461	UPA00462
UPA00461	UPA01045
UPA00462	UPA00143
UPA00462	UPA01045
UPA00463	UPA00141
UPA00463	UPA00145
UPA00463	UPA00146
UPA00463	UPA01045
UPA00464	UPA00154
UPA00464	UPA00197
UPA00464	UPA00200
UPA00464	UPA00209
UPA00464	UPA00213
UPA00464	UPA00235
UPA00464	UPA00287
UPA00464	UPA00337
UPA00464	UPA00377
UPA00464	UPA00422
UPA00464	UPA00446
UPA00464	UPA00473
UPA00464	UPA00725
UPA00464	UPA00741
UPA00464	UPA00757
UPA00464	UPA00774
UPA00464	UPA00871
UPA00464	UPA00893
UPA00464	UPA01045
UPA00465	UPA00270
UPA00465	UPA00464
UPA00465	UPA00518
UPA00465	UPA00619
UPA00465	UPA00735
UPA00465	UPA00890
UPA00465	UPA00891
UPA00465	UPA01045
UPA00466	UPA00468
UPA00466	UPA01045
UPA00467	UPA00458
UPA00467	UPA00460
UPA00467	UPA00468
UPA00467	UPA01045
UPA00468	UPA00144
UPA00468	UPA00997
UPA00468	UPA01045
UPA00469	UPA00161
UPA00469	UPA01045
UPA00470	UPA00471
UPA00470	UPA00472
UPA00470	UPA00853
UPA00470	UPA01045
UPA00471	UPA00773
UPA00471	UPA01045
UPA00472	UPA00166
UPA00472	UPA01045
UPA00473	UPA00101
UPA00473	UPA00127
UPA00473	UPA00167
UPA00473	UPA00173
UPA00473	UPA00174
UPA00473	UPA00175
UPA00473	UPA00176
UPA00473	UPA00178
UPA00473	UPA00287
UPA00473	UPA00377
UPA00473	UPA00875
UPA00473	UPA00926
UPA00473	UPA01003
UPA00473	UPA01018
UPA00473	UPA01019
UPA00473	UPA01045
UPA00474	UPA00149
UPA00474	UPA01045
UPA00475	UPA00172
UPA00475	UPA01045
UPA00476	UPA00421
UPA00476	UPA00477
UPA00476	UPA00478
UPA00476	UPA01045
UPA00477	UPA00369
UPA00477	UPA00727
UPA00477	UPA01045
UPA00478	UPA00287
UPA00478	UPA00377
UPA00478	UPA00874
UPA00478	UPA00918
UPA00478	UPA01045
UPA00479	UPA00178
UPA00479	UPA00421
UPA00479	UPA01045
UPA00480	UPA00481
UPA00480	UPA00921
UPA00480	UPA01045
UPA00481	UPA00392
UPA00481	UPA00393
UPA00481	UPA00482
UPA00481	UPA00729
UPA00481	UPA00905
UPA00481	UPA00988
UPA00481	UPA00989
UPA00481	UPA01045
UPA00482	UPA00375
UPA00482	UPA01045
UPA00483	UPA00192
UPA00483	UPA00263
UPA00483	UPA01010
UPA00483	UPA01045
UPA00484	UPA00152
UPA00484	UPA00163
UPA00484	UPA00164
UPA00484	UPA00238
UPA00484	UPA00281
UPA00484	UPA00284
UPA00484	UPA00286
UPA00484	UPA00299
UPA00484	UPA00301
UPA00484	UPA00341
UPA00484	UPA00371
UPA00484	UPA00631
UPA00484	UPA00636
UPA00484	UPA00693
UPA00484	UPA00755
UPA00484	UPA00795
UPA00484	UPA00811
UPA00484	UPA00820
UPA00484	UPA00821
UPA00484	UPA00845
UPA00484	UPA00925
UPA00484	UPA00934
UPA00484	UPA01017
UPA00484	UPA01045
UPA00485	UPA00198
UPA00485	UPA00326
UPA00485	UPA01045
UPA00486	UPA00210
UPA00486	UPA00215
UPA00486	UPA00312
UPA00486	UPA00313
UPA00486	UPA00758
UPA00486	UPA00759
UPA00486	UPA01045
UPA00487	UPA00212
UPA00487	UPA01045
UPA00488	UPA00592
UPA00488	UPA00599
UPA00488	UPA00600
UPA00488	UPA00648
UPA00488	UPA00908
UPA00488	UPA01045
UPA00489	UPA00042
UPA00489	UPA00043
UPA00489	UPA00491
UPA00489	UPA01045
UPA00490	UPA00031
UPA00490	UPA00492
UPA00490	UPA00822
UPA00490	UPA01014
UPA00490	UPA01045
UPA00491	UPA00527
UPA00491	UPA00528
UPA00491	UPA01045
UPA00492	UPA00379
UPA00492	UPA01045
UPA00493	UPA00044
UPA00493	UPA00046
UPA00493	UPA00052
UPA00493	UPA01045
UPA00494	UPA00256
UPA00494	UPA01045
UPA00495	UPA00282
UPA00495	UPA00781
UPA00495	UPA00993
UPA00495	UPA01045
UPA00496	UPA00231
UPA00496	UPA00325
UPA00496	UPA00396
UPA00496	UPA00398
UPA00496	UPA00401
UPA00496	UPA00411
UPA00496	UPA00415
UPA00496	UPA00433
UPA00496	UPA00441
UPA00496	UPA00455
UPA00496	UPA00497
UPA00496	UPA00498
UPA00496	UPA00553
UPA00496	UPA00611
UPA00496	UPA00913
UPA00496	UPA01000
UPA00496	UPA01045
UPA00497	UPA00058
UPA00497	UPA00257
UPA00497	UPA01045
UPA00498	UPA00257
UPA00498	UPA00540
UPA00498	UPA00554
UPA00498	UPA00701
UPA00498	UPA00896
UPA00498	UPA00920
UPA00498	UPA00945
UPA00498	UPA00996
UPA00498	UPA01045
UPA00499	UPA00009
UPA00499	UPA00167
UPA00499	UPA00235
UPA00499	UPA00268
UPA00499	UPA00271
UPA00499	UPA00278
UPA00499	UPA00309
UPA00499	UPA00386
UPA00499	UPA00668
UPA00499	UPA00669
UPA00499	UPA00670
UPA00499	UPA00671
UPA00499	UPA00785
UPA00499	UPA01045
UPA00500	UPA00501
UPA00500	UPA01045
UPA00501	UPA00284
UPA00501	UPA00976
UPA00501	UPA01045
UPA00502	UPA00286
UPA00502	UPA01045
UPA00503	UPA00290
UPA00503	UPA00291
UPA00503	UPA00529
UPA00503	UPA01045
UPA00504	UPA00062
UPA00504	UPA00296
UPA00504	UPA00518
UPA00504	UPA00722
UPA00504	UPA01045
UPA00505	UPA00506
UPA00505	UPA01045
UPA00506	UPA00036
UPA00506	UPA00037
UPA00506	UPA00196
UPA00506	UPA00359
UPA00506	UPA00360
UPA00506	UPA00566
UPA00506	UPA00894
UPA00506	UPA00973
UPA00506	UPA01045
UPA00507	UPA00508
UPA00507	UPA01045
UPA00508	UPA00303
UPA00508	UPA01045
UPA00509	UPA00510
UPA00509	UPA00514
UPA00509	UPA01045
UPA00510	UPA00306
UPA00510	UPA00307
UPA00510	UPA00308
UPA00510	UPA00319
UPA00510	UPA00852
UPA00510	UPA01045
UPA00511	UPA00512
UPA00511	UPA01045
UPA00512	UPA00310
UPA00512	UPA00311
UPA00512	UPA00365
UPA00512	UPA01045
UPA00514	UPA00317
UPA00514	UPA00318
UPA00514	UPA01045
UPA00515	UPA00321
UPA00515	UPA00322
UPA00515	UPA00323
UPA00515	UPA01045
UPA00516	UPA00335
UPA00516	UPA00353
UPA00516	UPA00354
UPA00516	UPA00517
UPA00516	UPA00536
UPA00516	UPA01045
UPA00518	UPA00337
UPA00518	UPA01045
UPA00519	UPA00341
UPA00519	UPA01045
UPA00520	UPA00521
UPA00520	UPA00522
UPA00520	UPA01045
UPA00521	UPA00012
UPA00521	UPA01014
UPA00521	UPA01045
UPA00522	UPA00336
UPA00522	UPA00338
UPA00522	UPA00366
UPA00522	UPA01045
UPA00523	UPA00400
UPA00523	UPA00570
UPA00523	UPA00583
UPA00523	UPA00675
UPA00523	UPA00676
UPA00523	UPA00677
UPA00523	UPA01045
UPA00524	UPA00391
UPA00524	UPA00594
UPA00524	UPA01045
UPA00525	UPA00035
UPA00525	UPA00121
UPA00525	UPA00122
UPA00525	UPA01045
UPA00526	UPA00332
UPA00526	UPA00333
UPA00526	UPA00846
UPA00526	UPA01045
UPA00531	UPA00098
UPA00531	UPA00532
UPA00531	UPA01045
UPA00532	UPA00261
UPA00532	UPA01045
UPA00536	UPA00537
UPA00536	UPA00538
UPA00536	UPA01045
UPA00546	UPA00547
UPA00546	UPA00548
UPA00546	UPA01045
UPA00547	UPA00219
UPA00547	UPA00544
UPA00547	UPA00556
UPA00547	UPA00632
UPA00547	UPA00844
UPA00547	UPA00963
UPA00547	UPA01045
UPA00548	UPA00549
UPA00548	UPA01045
UPA00550	UPA00551
UPA00550	UPA01045
UPA00553	UPA00206
UPA00553	UPA00533
UPA00553	UPA00554
UPA00553	UPA00561
UPA00553	UPA00617
UPA00553	UPA00778
UPA00553	UPA00920
UPA00553	UPA01045
UPA00567	UPA00568
UPA00567	UPA01045
UPA00568	UPA00569
UPA00568	UPA01045
UPA00570	UPA00003
UPA00570	UPA00004
UPA00570	UPA00313
UPA00570	UPA00571
UPA00570	UPA00580
UPA00570	UPA01045
UPA00571	UPA00513
UPA00571	UPA00572
UPA00571	UPA00573
UPA00571	UPA00575
UPA00571	UPA00576
UPA00571	UPA00577
UPA00571	UPA00610
UPA00571	UPA01045
UPA00572	UPA00070
UPA00572	UPA00574
UPA00572	UPA01045
UPA00573	UPA00574
