SeqID	termID
51124	HP:0000152
5116	HP:0000152
5119	HP:0000152
51199	HP:0000152
51206	HP:0000152
51259	HP:0000152
51305	HP:0000152
51314	HP:0000152
51360	HP:0000152
5144	HP:0000152
5145	HP:0000152
5148	HP:0000152
51524	HP:0000152
51574	HP:0000152
5158	HP:0000152
5159	HP:0000152
51594	HP:0000152
5160	HP:0000152
51660	HP:0000152
51715	HP:0000152
51733	HP:0000152
51750	HP:0000152
51807	HP:0000152
5184	HP:0000152
5189	HP:0000152
5190	HP:0000152
5191	HP:0000152
5192	HP:0000152
5193	HP:0000152
5194	HP:0000152
5195	HP:0000152
5236	HP:0000152
5251	HP:0000152
5264	HP:0000152
5277	HP:0000152
5290	HP:0000152
5296	HP:0000152
5307	HP:0000152
5308	HP:0000152
5314	HP:0000152
5317	HP:0000152
5328	HP:0000152
5332	HP:0000152
5333	HP:0000152
5336	HP:0000152
5339	HP:0000152
5340	HP:0000152
5351	HP:0000152
5352	HP:0000152
5354	HP:0000152
5373	HP:0000152
538	HP:0000152
5396	HP:0000152
54	HP:0000152
540	HP:0000152
54101	HP:0000152
5426	HP:0000152
5428	HP:0000152
5429	HP:0000152
54345	HP:0000152
54453	HP:0000152
54463	HP:0000152
5447	HP:0000152
5449	HP:0000152
54499	HP:0000152
545	HP:0000152
54507	HP:0000152
54585	HP:0000152
546	HP:0000152
5468	HP:0000152
547	HP:0000152
54757	HP:0000152
5476	HP:0000152
54768	HP:0000152
5479	HP:0000152
54806	HP:0000152
54808	HP:0000152
54809	HP:0000152
54840	HP:0000152
54862	HP:0000152
54880	HP:0000152
54888	HP:0000152
549	HP:0000152
54903	HP:0000152
54919	HP:0000152
54928	HP:0000152
54968	HP:0000152
55005	HP:0000152
55033	HP:0000152
5506	HP:0000152
55084	HP:0000152
551	HP:0000152
55120	HP:0000152
55131	HP:0000152
55135	HP:0000152
55145	HP:0000152
55163	HP:0000152
55172	HP:0000152
5521	HP:0000152
55212	HP:0000152
55215	HP:0000152
55315	HP:0000152
55343	HP:0000152
5538	HP:0000152
55505	HP:0000152
55572	HP:0000152
55612	HP:0000152
55624	HP:0000152
55630	HP:0000152
55636	HP:0000152
55640	HP:0000152
55650	HP:0000152
55651	HP:0000152
55670	HP:0000152
55703	HP:0000152
55714	HP:0000152
55717	HP:0000152
5573	HP:0000152
55755	HP:0000152
55764	HP:0000152
55777	HP:0000152
55788	HP:0000152
55806	HP:0000152
55812	HP:0000152
5582	HP:0000152
55835	HP:0000152
55858	HP:0000152
55869	HP:0000152
55975	HP:0000152
5602	HP:0000152
5604	HP:0000152
5605	HP:0000152
56052	HP:0000152
56172	HP:0000152
5621	HP:0000152
5626	HP:0000152
5631	HP:0000152
5648	HP:0000152
5649	HP:0000152
56603	HP:0000152
56623	HP:0000152
56945	HP:0000152
5696	HP:0000152
56975	HP:0000152
57017	HP:0000152
57038	HP:0000152
57094	HP:0000152
57096	HP:0000152
57152	HP:0000152
57165	HP:0000152
57167	HP:0000152
57190	HP:0000152
57192	HP:0000152
5727	HP:0000152
5728	HP:0000152
5744	HP:0000152
5745	HP:0000152
57492	HP:0000152
57502	HP:0000152
57514	HP:0000152
57539	HP:0000152
57545	HP:0000152
57572	HP:0000152
57582	HP:0000152
57679	HP:0000152
57697	HP:0000152
5771	HP:0000152
57724	HP:0000152
57728	HP:0000152
5781	HP:0000152
5784	HP:0000152
58	HP:0000152
5805	HP:0000152
5818	HP:0000152
582	HP:0000152
5824	HP:0000152
5825	HP:0000152
5826	HP:0000152
5828	HP:0000152
583	HP:0000152
5830	HP:0000152
5831	HP:0000152
5832	HP:0000152
585	HP:0000152
5860	HP:0000152
5885	HP:0000152
5889	HP:0000152
5894	HP:0000152
5896	HP:0000152
5897	HP:0000152
5913	HP:0000152
5925	HP:0000152
5932	HP:0000152
59341	HP:0000152
59344	HP:0000152
5949	HP:0000152
5961	HP:0000152
5972	HP:0000152
5979	HP:0000152
5993	HP:0000152
5994	HP:0000152
5995	HP:0000152
60	HP:0000152
6010	HP:0000152
6017	HP:0000152
6023	HP:0000152
60386	HP:0000152
60495	HP:0000152
60529	HP:0000152
60675	HP:0000152
60681	HP:0000152
6094	HP:0000152
6100	HP:0000152
6101	HP:0000152
6102	HP:0000152
6103	HP:0000152
6121	HP:0000152
6125	HP:0000152
6135	HP:0000152
6144	HP:0000152
6154	HP:0000152
6165	HP:0000152
617	HP:0000152
6197	HP:0000152
6201	HP:0000152
6204	HP:0000152
6218	HP:0000152
6223	HP:0000152
6229	HP:0000152
6231	HP:0000152
6261	HP:0000152
627	HP:0000152
6295	HP:0000152
6299	HP:0000152
6303	HP:0000152
6309	HP:0000152
6323	HP:0000152
6329	HP:0000152
6335	HP:0000152
6337	HP:0000152
6338	HP:0000152
6340	HP:0000152
63894	HP:0000152
6390	HP:0000152
6392	HP:0000152
63925	HP:0000152
6399	HP:0000152
64072	HP:0000152
64093	HP:0000152
64094	HP:0000152
641	HP:0000152
64127	HP:0000152
641339	HP:0000152
64170	HP:0000152
64175	HP:0000152
64218	HP:0000152
64220	HP:0000152
64221	HP:0000152
64324	HP:0000152
643418	HP:0000152
64374	HP:0000152
64421	HP:0000152
64446	HP:0000152
6448	HP:0000152
6452	HP:0000152
64581	HP:0000152
6469	HP:0000152
6473	HP:0000152
64802	HP:0000152
64805	HP:0000152
64840	HP:0000152
649	HP:0000152
6491	HP:0000152
6492	HP:0000152
6495	HP:0000152
6496	HP:0000152
6497	HP:0000152
6499	HP:0000152
650	HP:0000152
65062	HP:0000152
65109	HP:0000152
65125	HP:0000152
6513	HP:0000152
652	HP:0000152
65217	HP:0000152
65250	HP:0000152
6528	HP:0000152
653361	HP:0000152
6535	HP:0000152
6567	HP:0000152
6575	HP:0000152
6576	HP:0000152
6578	HP:0000152
6591	HP:0000152
6595	HP:0000152
6597	HP:0000152
6598	HP:0000152
6606	HP:0000152
6611	HP:0000152
6635	HP:0000152
6638	HP:0000152
6654	HP:0000152
6657	HP:0000152
6662	HP:0000152
6663	HP:0000152
667	HP:0000152
668	HP:0000152
6697	HP:0000152
6709	HP:0000152
6712	HP:0000152
673	HP:0000152
6736	HP:0000152
675	HP:0000152
6755	HP:0000152
6768	HP:0000152
6772	HP:0000152
6774	HP:0000152
6785	HP:0000152
6792	HP:0000152
6794	HP:0000152
6821	HP:0000152
6833	HP:0000152
6853	HP:0000152
6868	HP:0000152
6890	HP:0000152
6891	HP:0000152
6892	HP:0000152
6898	HP:0000152
6899	HP:0000152
6901	HP:0000152
6905	HP:0000152
6913	HP:0000152
6916	HP:0000152
6925	HP:0000152
6926	HP:0000152
6928	HP:0000152
6938	HP:0000152
6948	HP:0000152
6949	HP:0000152
695	HP:0000152
701	HP:0000152
7010	HP:0000152
7012	HP:0000152
7015	HP:0000152
7018	HP:0000152
7020	HP:0000152
7021	HP:0000152
7038	HP:0000152
7039	HP:0000152
7040	HP:0000152
7042	HP:0000152
7046	HP:0000152
7048	HP:0000152
7050	HP:0000152
7051	HP:0000152
7054	HP:0000152
7067	HP:0000152
7068	HP:0000152
7080	HP:0000152
7084	HP:0000152
71	HP:0000152
710	HP:0000152
7132	HP:0000152
7136	HP:0000152
7140	HP:0000152
7148	HP:0000152
715	HP:0000152
7157	HP:0000152
7169	HP:0000152
7170	HP:0000152
7173	HP:0000152
7189	HP:0000152
7201	HP:0000152
7227	HP:0000152
7248	HP:0000152
7249	HP:0000152
7252	HP:0000152
7253	HP:0000152
7259	HP:0000152
7273	HP:0000152
7274	HP:0000152
728294	HP:0000152
7284	HP:0000152
7287	HP:0000152
7290	HP:0000152
7291	HP:0000152
7299	HP:0000152
729920	HP:0000152
7314	HP:0000152
7317	HP:0000152
7319	HP:0000152
7337	HP:0000152
7353	HP:0000152
7372	HP:0000152
7380	HP:0000152
7390	HP:0000152
7399	HP:0000152
7401	HP:0000152
7403	HP:0000152
7415	HP:0000152
7421	HP:0000152
7439	HP:0000152
7443	HP:0000152
7450	HP:0000152
7454	HP:0000152
7456	HP:0000152
7467	HP:0000152
7473	HP:0000152
7474	HP:0000152
7476	HP:0000152
7486	HP:0000152
7490	HP:0000152
7507	HP:0000152
7508	HP:0000152
7546	HP:0000152
7555	HP:0000152
760	HP:0000152
762	HP:0000152
768206	HP:0000152
7704	HP:0000152
7840	HP:0000152
7841	HP:0000152
7846	HP:0000152
7849	HP:0000152
7852	HP:0000152
78989	HP:0000152
79042	HP:0000152
79068	HP:0000152
79092	HP:0000152
79133	HP:0000152
79147	HP:0000152
79158	HP:0000152
79188	HP:0000152
79574	HP:0000152
79577	HP:0000152
79581	HP:0000152
79583	HP:0000152
79600	HP:0000152
79621	HP:0000152
79628	HP:0000152
79641	HP:0000152
79644	HP:0000152
79648	HP:0000152
79650	HP:0000152
79651	HP:0000152
79659	HP:0000152
79728	HP:0000152
79738	HP:0000152
79751	HP:0000152
79753	HP:0000152
7979	HP:0000152
79813	HP:0000152
79840	HP:0000152
79867	HP:0000152
79868	HP:0000152
79947	HP:0000152
79955	HP:0000152
79983	HP:0000152
80025	HP:0000152
80067	HP:0000152
80144	HP:0000152
80169	HP:0000152
80184	HP:0000152
8022	HP:0000152
80224	HP:0000152
80324	HP:0000152
80326	HP:0000152
8036	HP:0000152
8050	HP:0000152
8074	HP:0000152
80776	HP:0000152
80781	HP:0000152
8085	HP:0000152
8086	HP:0000152
8091	HP:0000152
8100	HP:0000152
81031	HP:0000152
8106	HP:0000152
8139	HP:0000152
81607	HP:0000152
81620	HP:0000152
81704	HP:0000152
81794	HP:0000152
81839	HP:0000152
8195	HP:0000152
8200	HP:0000152
8241	HP:0000152
8242	HP:0000152
8243	HP:0000152
825	HP:0000152
8260	HP:0000152
8289	HP:0000152
8313	HP:0000152
83452	HP:0000152
83544	HP:0000152
83552	HP:0000152
83696	HP:0000152
83700	HP:0000152
83706	HP:0000152
83737	HP:0000152
8398	HP:0000152
83987	HP:0000152
83990	HP:0000152
84059	HP:0000152
84100	HP:0000152
84126	HP:0000152
84140	HP:0000152
84153	HP:0000152
8425	HP:0000152
84295	HP:0000152
8443	HP:0000152
84464	HP:0000152
84466	HP:0000152
8450	HP:0000152
84572	HP:0000152
84627	HP:0000152
84667	HP:0000152
84701	HP:0000152
84720	HP:0000152
8481	HP:0000152
84876	HP:0000152
84892	HP:0000152
8504	HP:0000152
8517	HP:0000152
8518	HP:0000152
85358	HP:0000152
85378	HP:0000152
8546	HP:0000152
85476	HP:0000152
857	HP:0000152
8573	HP:0000152
8575	HP:0000152
859	HP:0000152
860	HP:0000152
8600	HP:0000152
861	HP:0000152
8622	HP:0000152
8625	HP:0000152
8626	HP:0000152
8635	HP:0000152
867	HP:0000152
87	HP:0000152
871	HP:0000152
875	HP:0000152
8792	HP:0000152
8799	HP:0000152
8803	HP:0000152
8813	HP:0000152
8815	HP:0000152
8818	HP:0000152
8820	HP:0000152
8842	HP:0000152
8890	HP:0000152
8891	HP:0000152
8892	HP:0000152
8893	HP:0000152
8898	HP:0000152
8905	HP:0000152
8910	HP:0000152
8929	HP:0000152
8985	HP:0000152
89884	HP:0000152
89910	HP:0000152
90	HP:0000152
90411	HP:0000152
9049	HP:0000152
9076	HP:0000152
91147	HP:0000152
91179	HP:0000152
91252	HP:0000152
9126	HP:0000152
9129	HP:0000152
9150	HP:0000152
91574	HP:0000152
91647	HP:0000152
9179	HP:0000152
919	HP:0000152
91942	HP:0000152
92002	HP:0000152
9210	HP:0000152
9215	HP:0000152
9227	HP:0000152
92335	HP:0000152
92344	HP:0000152
9241	HP:0000152
9244	HP:0000152
9255	HP:0000152
92579	HP:0000152
92667	HP:0000152
930	HP:0000152
9313	HP:0000152
9321	HP:0000152
93233	HP:0000152
9342	HP:0000152
9343	HP:0000152
9365	HP:0000152
9378	HP:0000152
9382	HP:0000152
9394	HP:0000152
93986	HP:0000152
94	HP:0000152
9401	HP:0000152
9409	HP:0000152
94137	HP:0000152
9427	HP:0000152
9440	HP:0000152
9451	HP:0000152
9469	HP:0000152
9487	HP:0000152
9496	HP:0000152
95	HP:0000152
9509	HP:0000152
9533	HP:0000152
95681	HP:0000152
9573	HP:0000152
959	HP:0000152
9622	HP:0000152
9640	HP:0000152
9652	HP:0000152
9657	HP:0000152
9662	HP:0000152
9702	HP:0000152
9719	HP:0000152
9723	HP:0000152
973	HP:0000152
974	HP:0000152
9742	HP:0000152
9759	HP:0000152
9782	HP:0000152
9820	HP:0000152
9839	HP:0000152
9841	HP:0000152
987	HP:0000152
9895	HP:0000152
990	HP:0000152
9927	HP:0000152
9935	HP:0000152
9939	HP:0000152
9968	HP:0000152
999	HP:0000152
9990	HP:0000152
10000	HP:0000153
1001	HP:0000153
100144748	HP:0000153
100151683	HP:0000153
10020	HP:0000153
100506658	HP:0000153
10060	HP:0000153
10082	HP:0000153
10083	HP:0000153
10084	HP:0000153
10117	HP:0000153
10195	HP:0000153
10225	HP:0000153
10262	HP:0000153
10265	HP:0000153
10269	HP:0000153
1028	HP:0000153
10312	HP:0000153
10329	HP:0000153
10371	HP:0000153
10436	HP:0000153
10479	HP:0000153
10484	HP:0000153
10491	HP:0000153
10518	HP:0000153
10528	HP:0000153
10555	HP:0000153
10585	HP:0000153
10682	HP:0000153
10683	HP:0000153
10743	HP:0000153
1075	HP:0000153
10801	HP:0000153
10804	HP:0000153
10847	HP:0000153
10913	HP:0000153
10984	HP:0000153
11041	HP:0000153
11107	HP:0000153
11128	HP:0000153
11141	HP:0000153
11154	HP:0000153
1123	HP:0000153
11253	HP:0000153
112744	HP:0000153
112752	HP:0000153
11285	HP:0000153
1130	HP:0000153
1131	HP:0000153
113189	HP:0000153
113235	HP:0000153
113246	HP:0000153
113278	HP:0000153
1134	HP:0000153
1140	HP:0000153
1144	HP:0000153
1145	HP:0000153
114548	HP:0000153
1146	HP:0000153
1161	HP:0000153
117581	HP:0000153
118429	HP:0000153
1186	HP:0000153
121340	HP:0000153
123016	HP:0000153
124454	HP:0000153
124583	HP:0000153
124590	HP:0000153
126410	HP:0000153
1277	HP:0000153
1278	HP:0000153
1280	HP:0000153
1281	HP:0000153
128178	HP:0000153
1282	HP:0000153
128674	HP:0000153
1289	HP:0000153
1290	HP:0000153
1294	HP:0000153
129563	HP:0000153
129880	HP:0000153
1301	HP:0000153
1302	HP:0000153
1308	HP:0000153
1312	HP:0000153
132884	HP:0000153
1349	HP:0000153
136647	HP:0000153
138050	HP:0000153
1387	HP:0000153
139285	HP:0000153
145173	HP:0000153
145282	HP:0000153
145873	HP:0000153
147372	HP:0000153
147409	HP:0000153
147912	HP:0000153
1482	HP:0000153
148789	HP:0000153
1490	HP:0000153
1501	HP:0000153
1513	HP:0000153
1535	HP:0000153
1536	HP:0000153
1545	HP:0000153
157570	HP:0000153
157680	HP:0000153
158	HP:0000153
158326	HP:0000153
158866	HP:0000153
1591	HP:0000153
1594	HP:0000153
162514	HP:0000153
1637	HP:0000153
1663	HP:0000153
166379	HP:0000153
168667	HP:0000153
170302	HP:0000153
171023	HP:0000153
1714	HP:0000153
1717	HP:0000153
1718	HP:0000153
1723	HP:0000153
1736	HP:0000153
1737	HP:0000153
1747	HP:0000153
175	HP:0000153
1760	HP:0000153
178	HP:0000153
1789	HP:0000153
1832	HP:0000153
1834	HP:0000153
1836	HP:0000153
1893	HP:0000153
1896	HP:0000153
1908	HP:0000153
191	HP:0000153
1947	HP:0000153
197131	HP:0000153
1991	HP:0000153
200894	HP:0000153
201163	HP:0000153
2022	HP:0000153
2033	HP:0000153
203859	HP:0000153
2052	HP:0000153
2067	HP:0000153
2068	HP:0000153
207	HP:0000153
2071	HP:0000153
2072	HP:0000153
2073	HP:0000153
2074	HP:0000153
2121	HP:0000153
2131	HP:0000153
2132	HP:0000153
2138	HP:0000153
2146	HP:0000153
2147	HP:0000153
2159	HP:0000153
2175	HP:0000153
2176	HP:0000153
2177	HP:0000153
2178	HP:0000153
2187	HP:0000153
2188	HP:0000153
2189	HP:0000153
219844	HP:0000153
2200	HP:0000153
2218	HP:0000153
224	HP:0000153
2243	HP:0000153
2244	HP:0000153
2245	HP:0000153
2248	HP:0000153
2253	HP:0000153
2255	HP:0000153
2260	HP:0000153
2261	HP:0000153
2263	HP:0000153
22854	HP:0000153
22856	HP:0000153
22858	HP:0000153
2290	HP:0000153
22930	HP:0000153
22931	HP:0000153
22954	HP:0000153
2296	HP:0000153
22995	HP:0000153
2303	HP:0000153
2304	HP:0000153
23111	HP:0000153
23133	HP:0000153
2316	HP:0000153
23169	HP:0000153
2317	HP:0000153
23230	HP:0000153
23261	HP:0000153
23314	HP:0000153
23322	HP:0000153
23363	HP:0000153
23384	HP:0000153
23431	HP:0000153
23522	HP:0000153
23545	HP:0000153
23556	HP:0000153
23592	HP:0000153
23594	HP:0000153
23765	HP:0000153
242	HP:0000153
249	HP:0000153
2517	HP:0000153
2542	HP:0000153
2548	HP:0000153
256764	HP:0000153
257	HP:0000153
25782	HP:0000153
25814	HP:0000153
25836	HP:0000153
25861	HP:0000153
2588	HP:0000153
25886	HP:0000153
2591	HP:0000153
25974	HP:0000153
26012	HP:0000153
26040	HP:0000153
26123	HP:0000153
26128	HP:0000153
26154	HP:0000153
26229	HP:0000153
2623	HP:0000153
26276	HP:0000153
26277	HP:0000153
2629	HP:0000153
2645	HP:0000153
265	HP:0000153
26503	HP:0000153
26504	HP:0000153
26525	HP:0000153
26580	HP:0000153
266	HP:0000153
2668	HP:0000153
2690	HP:0000153
2697	HP:0000153
27032	HP:0000153
2706	HP:0000153
27077	HP:0000153
2710	HP:0000153
2717	HP:0000153
2719	HP:0000153
2720	HP:0000153
27241	HP:0000153
2736	HP:0000153
2737	HP:0000153
2773	HP:0000153
2778	HP:0000153
2799	HP:0000153
2811	HP:0000153
2812	HP:0000153
282808	HP:0000153
283120	HP:0000153
284058	HP:0000153
285362	HP:0000153
285489	HP:0000153
285590	HP:0000153
286	HP:0000153
286077	HP:0000153
28962	HP:0000153
29123	HP:0000153
29887	HP:0000153
29954	HP:0000153
3043	HP:0000153
3052	HP:0000153
3074	HP:0000153
30813	HP:0000153
3123	HP:0000153
3141	HP:0000153
3199	HP:0000153
3211	HP:0000153
3239	HP:0000153
324	HP:0000153
3257	HP:0000153
326	HP:0000153
3265	HP:0000153
3295	HP:0000153
3339	HP:0000153
3373	HP:0000153
3383	HP:0000153
340024	HP:0000153
340533	HP:0000153
340665	HP:0000153
341640	HP:0000153
3423	HP:0000153
3425	HP:0000153
3476	HP:0000153
347733	HP:0000153
3480	HP:0000153
348938	HP:0000153
3557	HP:0000153
3559	HP:0000153
3561	HP:0000153
3590	HP:0000153
3630	HP:0000153
3636	HP:0000153
3643	HP:0000153
3655	HP:0000153
3663	HP:0000153
3664	HP:0000153
367	HP:0000153
3674	HP:0000153
3689	HP:0000153
3690	HP:0000153
3691	HP:0000153
3702	HP:0000153
3717	HP:0000153
3728	HP:0000153
3730	HP:0000153
374654	HP:0000153
3759	HP:0000153
3767	HP:0000153
3815	HP:0000153
3832	HP:0000153
3845	HP:0000153
3851	HP:0000153
3852	HP:0000153
3853	HP:0000153
3854	HP:0000153
3860	HP:0000153
3861	HP:0000153
3868	HP:0000153
3872	HP:0000153
387281	HP:0000153
387733	HP:0000153
3887	HP:0000153
3889	HP:0000153
3892	HP:0000153
389434	HP:0000153
3909	HP:0000153
3914	HP:0000153
3918	HP:0000153
392255	HP:0000153
3930	HP:0000153
3955	HP:0000153
3977	HP:0000153
3981	HP:0000153
4000	HP:0000153
4010	HP:0000153
4038	HP:0000153
4041	HP:0000153
404672	HP:0000153
4054	HP:0000153
405753	HP:0000153
407975	HP:0000153
4088	HP:0000153
4089	HP:0000153
411	HP:0000153
4125	HP:0000153
4204	HP:0000153
4208	HP:0000153
421	HP:0000153
4210	HP:0000153
4222	HP:0000153
4247	HP:0000153
4256	HP:0000153
427	HP:0000153
4281	HP:0000153
429	HP:0000153
4292	HP:0000153
4297	HP:0000153
4313	HP:0000153
4436	HP:0000153
4487	HP:0000153
4488	HP:0000153
4591	HP:0000153
4593	HP:0000153
4598	HP:0000153
4604	HP:0000153
4613	HP:0000153
4621	HP:0000153
4626	HP:0000153
4647	HP:0000153
4668	HP:0000153
4683	HP:0000153
4688	HP:0000153
4689	HP:0000153
4692	HP:0000153
4703	HP:0000153
471	HP:0000153
4750	HP:0000153
4758	HP:0000153
4763	HP:0000153
478	HP:0000153
4784	HP:0000153
4792	HP:0000153
4810	HP:0000153
4853	HP:0000153
4867	HP:0000153
488	HP:0000153
4893	HP:0000153
4914	HP:0000153
4920	HP:0000153
4952	HP:0000153
4967	HP:0000153
4982	HP:0000153
4983	HP:0000153
4990	HP:0000153
4998	HP:0000153
5000	HP:0000153
5015	HP:0000153
50485	HP:0000153
50506	HP:0000153
5063	HP:0000153
5076	HP:0000153
5077	HP:0000153
5080	HP:0000153
50814	HP:0000153
5083	HP:0000153
50945	HP:0000153
5095	HP:0000153
5096	HP:0000153
50964	HP:0000153
51057	HP:0000153
51067	HP:0000153
51082	HP:0000153
51099	HP:0000153
51119	HP:0000153
5116	HP:0000153
51259	HP:0000153
51305	HP:0000153
51360	HP:0000153
5144	HP:0000153
51574	HP:0000153
51594	HP:0000153
5160	HP:0000153
51660	HP:0000153
51715	HP:0000153
51750	HP:0000153
5184	HP:0000153
5189	HP:0000153
5190	HP:0000153
5191	HP:0000153
5192	HP:0000153
5193	HP:0000153
5194	HP:0000153
5195	HP:0000153
5236	HP:0000153
5251	HP:0000153
5277	HP:0000153
5290	HP:0000153
5296	HP:0000153
5308	HP:0000153
5317	HP:0000153
5332	HP:0000153
5339	HP:0000153
5340	HP:0000153
5351	HP:0000153
5373	HP:0000153
538	HP:0000153
5396	HP:0000153
540	HP:0000153
54101	HP:0000153
54345	HP:0000153
54453	HP:0000153
5449	HP:0000153
54499	HP:0000153
545	HP:0000153
546	HP:0000153
54757	HP:0000153
5479	HP:0000153
54806	HP:0000153
54809	HP:0000153
54880	HP:0000153
54888	HP:0000153
54903	HP:0000153
54928	HP:0000153
54968	HP:0000153
55005	HP:0000153
55033	HP:0000153
55084	HP:0000153
551	HP:0000153
55120	HP:0000153
55131	HP:0000153
55135	HP:0000153
55212	HP:0000153
55215	HP:0000153
55343	HP:0000153
55505	HP:0000153
55612	HP:0000153
55624	HP:0000153
55630	HP:0000153
55636	HP:0000153
55650	HP:0000153
55651	HP:0000153
55670	HP:0000153
55703	HP:0000153
55717	HP:0000153
5573	HP:0000153
55764	HP:0000153
55777	HP:0000153
55788	HP:0000153
55835	HP:0000153
55858	HP:0000153
55869	HP:0000153
5602	HP:0000153
5604	HP:0000153
5605	HP:0000153
56172	HP:0000153
5626	HP:0000153
5631	HP:0000153
5648	HP:0000153
56623	HP:0000153
5696	HP:0000153
56975	HP:0000153
57038	HP:0000153
57094	HP:0000153
57096	HP:0000153
57152	HP:0000153
57192	HP:0000153
5727	HP:0000153
5728	HP:0000153
5744	HP:0000153
5745	HP:0000153
57492	HP:0000153
57514	HP:0000153
57539	HP:0000153
57545	HP:0000153
57679	HP:0000153
57697	HP:0000153
5771	HP:0000153
57724	HP:0000153
57728	HP:0000153
5781	HP:0000153
5818	HP:0000153
582	HP:0000153
5824	HP:0000153
5825	HP:0000153
5828	HP:0000153
583	HP:0000153
5830	HP:0000153
5831	HP:0000153
5832	HP:0000153
585	HP:0000153
5885	HP:0000153
5889	HP:0000153
5894	HP:0000153
5913	HP:0000153
5925	HP:0000153
5932	HP:0000153
59341	HP:0000153
5979	HP:0000153
60	HP:0000153
6023	HP:0000153
60386	HP:0000153
60529	HP:0000153
60675	HP:0000153
60681	HP:0000153
6125	HP:0000153
6135	HP:0000153
6154	HP:0000153
6165	HP:0000153
6197	HP:0000153
6201	HP:0000153
6204	HP:0000153
6218	HP:0000153
6223	HP:0000153
6229	HP:0000153
6231	HP:0000153
627	HP:0000153
6303	HP:0000153
6309	HP:0000153
6329	HP:0000153
6335	HP:0000153
63894	HP:0000153
6390	HP:0000153
6392	HP:0000153
64072	HP:0000153
64093	HP:0000153
64094	HP:0000153
641	HP:0000153
64127	HP:0000153
64170	HP:0000153
64324	HP:0000153
643418	HP:0000153
64421	HP:0000153
6452	HP:0000153
64581	HP:0000153
6469	HP:0000153
64840	HP:0000153
649	HP:0000153
6492	HP:0000153
6495	HP:0000153
6496	HP:0000153
6497	HP:0000153
650	HP:0000153
65062	HP:0000153
65125	HP:0000153
652	HP:0000153
65217	HP:0000153
65250	HP:0000153
6528	HP:0000153
653361	HP:0000153
6535	HP:0000153
6567	HP:0000153
6591	HP:0000153
6595	HP:0000153
6597	HP:0000153
6598	HP:0000153
6606	HP:0000153
6611	HP:0000153
6638	HP:0000153
6654	HP:0000153
6662	HP:0000153
6663	HP:0000153
667	HP:0000153
673	HP:0000153
675	HP:0000153
6755	HP:0000153
6768	HP:0000153
6772	HP:0000153
6774	HP:0000153
6792	HP:0000153
6794	HP:0000153
6821	HP:0000153
6833	HP:0000153
6899	HP:0000153
6905	HP:0000153
6913	HP:0000153
6925	HP:0000153
6926	HP:0000153
6948	HP:0000153
6949	HP:0000153
695	HP:0000153
701	HP:0000153
7010	HP:0000153
7012	HP:0000153
7015	HP:0000153
7020	HP:0000153
7021	HP:0000153
7038	HP:0000153
7039	HP:0000153
7040	HP:0000153
7046	HP:0000153
7048	HP:0000153
7050	HP:0000153
7051	HP:0000153
7067	HP:0000153
7068	HP:0000153
7080	HP:0000153
71	HP:0000153
7136	HP:0000153
7140	HP:0000153
7148	HP:0000153
7169	HP:0000153
7173	HP:0000153
7189	HP:0000153
7201	HP:0000153
7227	HP:0000153
7248	HP:0000153
7249	HP:0000153
7252	HP:0000153
7253	HP:0000153
7259	HP:0000153
7290	HP:0000153
7291	HP:0000153
729920	HP:0000153
7314	HP:0000153
7317	HP:0000153
7319	HP:0000153
7337	HP:0000153
7353	HP:0000153
7380	HP:0000153
7390	HP:0000153
7399	HP:0000153
7403	HP:0000153
7421	HP:0000153
7454	HP:0000153
7467	HP:0000153
7473	HP:0000153
7474	HP:0000153
7476	HP:0000153
7486	HP:0000153
7490	HP:0000153
7546	HP:0000153
760	HP:0000153
7704	HP:0000153
7840	HP:0000153
7849	HP:0000153
78989	HP:0000153
79068	HP:0000153
79092	HP:0000153
79147	HP:0000153
79158	HP:0000153
79581	HP:0000153
79583	HP:0000153
79600	HP:0000153
79628	HP:0000153
79641	HP:0000153
79644	HP:0000153
79650	HP:0000153
79651	HP:0000153
79659	HP:0000153
79728	HP:0000153
79738	HP:0000153
79753	HP:0000153
7979	HP:0000153
79813	HP:0000153
79867	HP:0000153
79955	HP:0000153
79983	HP:0000153
80067	HP:0000153
80144	HP:0000153
80169	HP:0000153
80184	HP:0000153
8022	HP:0000153
80324	HP:0000153
80326	HP:0000153
8036	HP:0000153
8050	HP:0000153
8074	HP:0000153
80776	HP:0000153
8085	HP:0000153
8091	HP:0000153
8100	HP:0000153
81031	HP:0000153
81607	HP:0000153
81620	HP:0000153
81794	HP:0000153
81839	HP:0000153
8195	HP:0000153
8241	HP:0000153
8242	HP:0000153
8243	HP:0000153
8260	HP:0000153
8289	HP:0000153
8313	HP:0000153
83696	HP:0000153
83987	HP:0000153
83990	HP:0000153
84059	HP:0000153
84100	HP:0000153
84126	HP:0000153
8425	HP:0000153
84295	HP:0000153
84464	HP:0000153
84466	HP:0000153
8450	HP:0000153
84572	HP:0000153
84627	HP:0000153
84667	HP:0000153
84701	HP:0000153
84720	HP:0000153
8481	HP:0000153
84876	HP:0000153
84892	HP:0000153
8504	HP:0000153
8517	HP:0000153
8518	HP:0000153
85358	HP:0000153
8546	HP:0000153
857	HP:0000153
8573	HP:0000153
860	HP:0000153
8600	HP:0000153
8622	HP:0000153
8626	HP:0000153
867	HP:0000153
871	HP:0000153
