sunid	term	fdr	score
161240	KW:0025	0	18.5
49606	KW:0027	0	156.84
54403	KW:0027	4.314e-11	11.28
57059	KW:0027	0	201.53
57095	KW:0027	0	174.37
81778	KW:0027	0	151.52
46548	KW:0028	0	69.78
46785	KW:0028	0	20.77
47598	KW:0028	3.91e-06	5.09
47644	KW:0028	9.278e-12	8.9
47648	KW:0028	0	74.65
48108	KW:0028	0	55.19
48179	KW:0028	0	49.36
48557	KW:0028	0	66.49
48600	KW:0028	0	16.84
50621	KW:0028	0	21.56
51161	KW:0028	0	22.78
51182	KW:0028	0	14.84
51366	KW:0028	0	152
51395	KW:0028	0	84.19
51419	KW:0028	0	20.25
51569	KW:0028	0	70.18
51649	KW:0028	2.219e-11	9.26
51717	KW:0028	9.33e-16	13.58
51726	KW:0028	0	33.65
51730	KW:0028	7.449e-05	4.46
51735	KW:0028	0	91.86
51971	KW:0028	0	74.17
52016	KW:0028	0	115.23
52021	KW:0028	0	48.85
52218	KW:0028	0	63.43
52242	KW:0028	4.979e-08	6.75
52283	KW:0028	0	34.54
52304	KW:0028	0	59.58
52317	KW:0028	0	36.27
52335	KW:0028	0	23.61
52343	KW:0028	0.0001718	3.86
52374	KW:0028	3.834e-10	8.14
52402	KW:0028	0	23.01
52418	KW:0028	0	75.12
52440	KW:0028	0	17.11
52467	KW:0028	0	17.2
52518	KW:0028	2.03e-14	10.15
53167	KW:0028	0	22.91
53187	KW:0028	0	36.07
53223	KW:0028	0	119.68
53383	KW:0028	0	81.56
53474	KW:0028	0	37.45
53633	KW:0028	0	93.9
53639	KW:0028	0	39
53659	KW:0028	0	28.69
53671	KW:0028	0	27.48
53686	KW:0028	0	69.65
53720	KW:0028	0	75.53
53732	KW:0028	0	82.2
53850	KW:0028	0	37.1
54211	KW:0028	0	20.37
54506	KW:0028	0	67.22
54631	KW:0028	1.235e-09	12.65
54862	KW:0028	9.593e-10	16.66
54913	KW:0028	0	43.05
54966	KW:0028	3.441e-11	9.12
55021	KW:0028	0	18.48
55031	KW:0028	0	63.82
55060	KW:0028	0	30.08
55124	KW:0028	0	42.99
55205	KW:0028	0	62.29
55252	KW:0028	0	50.07
55347	KW:0028	0	73.41
55681	KW:0028	0	56.42
55729	KW:0028	0	15.03
56014	KW:0028	0	22.33
56059	KW:0028	5.487e-06	4.65
56112	KW:0028	0	33.37
56235	KW:0028	0	66.07
56266	KW:0028	0	55.96
56322	KW:0028	0	26.55
56507	KW:0028	0	16.64
56752	KW:0028	0	21.02
56784	KW:0028	0	18.62
56796	KW:0028	0	76.94
63380	KW:0028	0.0002595	3.73
69336	KW:0028	1.395e-15	10.88
69864	KW:0028	0	88.31
82282	KW:0028	0	16.93
88697	KW:0028	0	36.11
89000	KW:0028	0	14.06
100950	KW:0028	0	27.52
101386	KW:0028	0	65.4
103263	KW:0028	0	95.53
110921	KW:0028	0	72.73
141734	KW:0028	0	70.08
143548	KW:0028	9.214e-12	9.1
143975	KW:0028	0	86.72
52540	KW:0029	0	26.6
53822	KW:0029	0	28.78
53850	KW:0029	0	24.22
54631	KW:0029	0.0005647	3.98
55021	KW:0029	0	194.45
103473	KW:0029	6.834e-08	6.01
118215	KW:0029	0	173.68
161070	KW:0029	0	85.8
161098	KW:0029	0	69.66
46589	KW:0030	0	207.92
46955	KW:0030	0	70.67
47323	KW:0030	0	319.87
48163	KW:0030	0	155.83
50249	KW:0030	0	94.66
50447	KW:0030	0	40.29
50677	KW:0030	0	218.52
50715	KW:0030	0	36.14
52374	KW:0030	0	331.15
52954	KW:0030	0	246.75
54991	KW:0030	0	89.59
55174	KW:0030	0	53.08
55186	KW:0030	0	192.88
55190	KW:0030	0	143.3
55261	KW:0030	0	131.74
55681	KW:0030	0	396.37
55826	KW:0030	0	122.91
56037	KW:0030	0	73.57
57770	KW:0030	0	108.82
64586	KW:0030	0	68.96
81271	KW:0030	0	106.12
101353	KW:0030	0	143.85
109604	KW:0030	0	47.41
160113	KW:0030	6.121e-10	10.27
46785	KW:0031	0	20.42
49785	KW:0031	0	30.03
50886	KW:0031	0	53.4
52949	KW:0031	0	259.95
53092	KW:0031	0	174
53187	KW:0031	0	270.79
53474	KW:0031	0	63.52
55031	KW:0031	0	90.18
55920	KW:0031	0	235.76
56601	KW:0031	0.0003184	3.81
63737	KW:0031	0	110.88
81761	KW:0031	0	116.99
82171	KW:0031	0	109.13
101821	KW:0031	0	124.09
144052	KW:0031	3.506e-15	34.45
53383	KW:0032	0	294.99
53697	KW:0032	0	61.83
56235	KW:0032	0	60.07
56752	KW:0032	0	103.27
101790	KW:0032	0	195.01
103025	KW:0032	0	179.6
48726	KW:0034	7.472e-05	5.43
49899	KW:0034	1.543e-07	9.09
54098	KW:0034	0	438.1
56491	KW:0034	0	170.37
57362	KW:0034	0	36.77
89811	KW:0034	0	170.37
109843	KW:0034	0	170.37
51011	KW:0035	9.315e-14	21.42
51161	KW:0035	0	26.97
51445	KW:0035	9.077e-14	16.49
53448	KW:0035	0	20.33
53756	KW:0035	0	51.93
81296	KW:0035	1.869e-11	15.59
47031	KW:0037	0	23.86
47060	KW:0037	0.0009111	3.94
47090	KW:0037	4.072e-12	18.55
47576	KW:0037	5.627e-09	11.35
47769	KW:0037	2.326e-10	12.15
48350	KW:0037	1.827e-12	14.87
48403	KW:0037	6.458e-08	8.01
48652	KW:0037	3.131e-08	12.07
48726	KW:0037	0	15.94
49265	KW:0037	0	21.77
49503	KW:0037	2.574e-06	6.76
49562	KW:0037	1.07e-14	15.2
49785	KW:0037	0	19.87
49842	KW:0037	5.968e-15	19.75
49854	KW:0037	1.27e-08	11.65
49879	KW:0037	2.091e-06	8.08
49899	KW:0037	0	18.06
50353	KW:0037	0	54.79
50729	KW:0037	0	22.9
50923	KW:0037	1.324e-12	19.94
53697	KW:0037	1.768e-05	5.59
54076	KW:0037	0	44.74
54236	KW:0037	2.366e-16	15.2
55486	KW:0037	4.909e-13	11.68
55550	KW:0037	0	21.25
56112	KW:0037	0	24.82
56436	KW:0037	0.0004276	4.39
56496	KW:0037	0	54.72
57184	KW:0037	0	26.64
57196	KW:0037	0	26.37
57440	KW:0037	1.025e-14	20.86
57501	KW:0037	0	50.56
57535	KW:0037	8.021e-07	8.9
57552	KW:0037	6.482e-12	14.9
57593	KW:0037	0	112.11
57889	KW:0037	1.856e-15	19.21
63737	KW:0037	6.969e-12	17.91
68993	KW:0037	0	71.63
81321	KW:0037	2.073e-05	5.19
90193	KW:0037	0	44.11
101912	KW:0037	1.726e-13	20.02
103575	KW:0037	1.758e-12	17.5
64593	KW:0038	1.471e-08	11.92
52091	KW:0039	0	138.59
55804	KW:0039	0	254.87
47027	KW:0040	6.78e-14	16.31
47769	KW:0040	0	54.96
47986	KW:0040	0	21.9
48403	KW:0040	0	587.64
49417	KW:0040	1.185e-07	8.17
50044	KW:0040	1.613e-08	6.86
50729	KW:0040	0	20.49
51206	KW:0040	1.85e-05	5.37
54160	KW:0040	0.0002284	4.85
54616	KW:0040	4.381e-14	27.47
54695	KW:0040	5.35e-09	7.46
56204	KW:0040	2.847e-10	10.68
56399	KW:0040	0.0001287	5.03
57184	KW:0040	8.285e-05	4.56
57863	KW:0040	0	33.4
74924	KW:0040	1.044e-07	8.99
81296	KW:0040	1.507e-05	5.05
90193	KW:0040	0	67.56
90209	KW:0040	5.97e-05	5.3
103657	KW:0040	7.465e-13	10.8
140860	KW:0040	0	99.17
144000	KW:0040	9.149e-09	11.41
144232	KW:0040	4.799e-05	5.41
158235	KW:0040	0	87.45
159034	KW:0040	0	48.81
47874	KW:0041	0	597.04
56918	KW:0042	0	584.13
46977	KW:0043	1.5e-15	27.58
47031	KW:0043	0.0009819	3.72
47370	KW:0043	2.621e-07	6.8
47454	KW:0043	1.944e-06	6.09
47719	KW:0043	0	161.27
47769	KW:0043	0.0001612	4.34
47954	KW:0043	8.399e-07	6.53
48350	KW:0043	1.204e-10	8.79
48371	KW:0043	1.816e-05	5
48403	KW:0043	1.34e-05	5.19
49417	KW:0043	0	68.35
49503	KW:0043	0.0002206	5.11
