interpro	term
IPR012580	GO:0005634
IPR012582	GO:0005634
IPR012584	GO:0005634
IPR012587	GO:0005634
IPR012617	GO:0005634
IPR012890	GO:0005634
IPR012900	GO:0005634
IPR012916	GO:0005634
IPR012920	GO:0005634
IPR012923	GO:0005634
IPR012934	GO:0005634
IPR012935	GO:0005634
IPR012948	GO:0005634
IPR012957	GO:0005634
IPR012958	GO:0005634
IPR012982	GO:0005634
IPR013697	GO:0005634
IPR013700	GO:0005634
IPR013800	GO:0005634
IPR013801	GO:0005634
IPR013851	GO:0005634
IPR013868	GO:0005634
IPR013970	GO:0005634
IPR014402	GO:0005634
IPR014492	GO:0005634
IPR014612	GO:0005634
IPR014646	GO:0005634
IPR014744	GO:0005634
IPR014789	GO:0005634
IPR014891	GO:0005634
IPR014920	GO:0005634
IPR014978	GO:0005634
IPR015021	GO:0005634
IPR015115	GO:0005634
IPR015195	GO:0005634
IPR015245	GO:0005634
IPR015270	GO:0005634
IPR015311	GO:0005634
IPR015350	GO:0005634
IPR015351	GO:0005634
IPR015381	GO:0005634
IPR015408	GO:0005634
IPR015699	GO:0005634
IPR015700	GO:0005634
IPR015877	GO:0005634
IPR016256	GO:0005634
IPR016266	GO:0005634
IPR016325	GO:0005634
IPR016376	GO:0005634
IPR016487	GO:0005634
IPR016495	GO:0005634
IPR016527	GO:0005634
IPR016588	GO:0005634
IPR016640	GO:0005634
IPR016679	GO:0005634
IPR016686	GO:0005634
IPR016819	GO:0005634
IPR016899	GO:0005634
IPR017074	GO:0005634
IPR017151	GO:0005634
IPR017164	GO:0005634
IPR017198	GO:0005634
IPR017253	GO:0005634
IPR017335	GO:0005634
IPR017336	GO:0005634
IPR017357	GO:0005634
IPR017366	GO:0005634
IPR017380	GO:0005634
IPR017890	GO:0005634
IPR017923	GO:0005634
IPR017967	GO:0005634
IPR017995	GO:0005634
IPR018121	GO:0005634
IPR018144	GO:0005634
IPR018186	GO:0005634
IPR018230	GO:0005634
IPR018287	GO:0005634
IPR018324	GO:0005634
IPR018325	GO:0005634
IPR018465	GO:0005634
IPR018472	GO:0005634
IPR018554	GO:0005634
IPR018574	GO:0005634
IPR018944	GO:0005634
IPR019015	GO:0005634
IPR019024	GO:0005634
IPR019038	GO:0005634
IPR019041	GO:0005634
IPR019809	GO:0005634
IPR020062	GO:0005634
IPR020186	GO:0005634
IPR020448	GO:0005634
IPR020604	GO:0005634
IPR020796	GO:0005634
IPR020993	GO:0005634
IPR021162	GO:0005634
IPR021169	GO:0005634
IPR021171	GO:0005634
IPR022312	GO:0005634
IPR022783	GO:0005634
IPR023278	GO:0005634
IPR024178	GO:0005634
IPR024193	GO:0005634
IPR024318	GO:0005634
IPR024741	GO:0005634
IPR024786	GO:0005634
IPR024824	GO:0005634
IPR024830	GO:0005634
IPR024872	GO:0005634
IPR024874	GO:0005634
IPR024876	GO:0005634
IPR024931	GO:0005634
IPR025848	GO:0005634
IPR026052	GO:0005634
IPR026153	GO:0005634
IPR026201	GO:0005634
IPR026216	GO:0005634
IPR026306	GO:0005634
IPR026314	GO:0005634
IPR026607	GO:0005634
IPR026621	GO:0005634
IPR026632	GO:0005634
IPR026638	GO:0005634
IPR026649	GO:0005634
IPR026668	GO:0005634
IPR026678	GO:0005634
IPR026745	GO:0005634
IPR026753	GO:0005634
IPR026784	GO:0005634
IPR026810	GO:0005634
IPR026817	GO:0005634
IPR026836	GO:0005634
IPR026936	GO:0005634
IPR026943	GO:0005634
IPR027011	GO:0005634
IPR027086	GO:0005634
IPR027218	GO:0005634
IPR027249	GO:0005634
IPR027289	GO:0005634
IPR027678	GO:0005634
IPR027709	GO:0005634
IPR027722	GO:0005634
IPR027729	GO:0005634
IPR027755	GO:0005634
IPR027756	GO:0005634
IPR027757	GO:0005634
IPR027758	GO:0005634
IPR027759	GO:0005634
IPR027767	GO:0005634
IPR027775	GO:0005634
IPR027784	GO:0005634
IPR027786	GO:0005634
IPR027976	GO:0005634
IPR027998	GO:0005634
IPR028128	GO:0005634
IPR028317	GO:0005634
IPR028363	GO:0005634
IPR028372	GO:0005634
IPR028376	GO:0005634
IPR028400	GO:0005634
IPR028432	GO:0005634
IPR028434	GO:0005634
IPR028436	GO:0005634
IPR028437	GO:0005634
IPR028440	GO:0005634
IPR028444	GO:0005634
IPR028466	GO:0005634
IPR028562	GO:0005634
IPR028571	GO:0005634
IPR028573	GO:0005634
IPR028574	GO:0005634
IPR028575	GO:0005634
IPR028638	GO:0005634
IPR028639	GO:0005634
IPR028643	GO:0005634
IPR028647	GO:0005634
IPR028651	GO:0005634
IPR028721	GO:0005634
IPR028773	GO:0005634
IPR028782	GO:0005634
IPR028785	GO:0005634
IPR029136	GO:0005634
IPR029138	GO:0005634
IPR029163	GO:0005634
IPR029289	GO:0005634
IPR029293	GO:0005634
IPR029518	GO:0005634
IPR029521	GO:0005634
IPR029522	GO:0005634
IPR029524	GO:0005634
IPR029547	GO:0005634
IPR029548	GO:0005634
IPR029564	GO:0005634
IPR029671	GO:0005634
IPR029682	GO:0005634
IPR029699	GO:0005634
IPR029700	GO:0005634
IPR029708	GO:0005634
IPR029732	GO:0005634
IPR029750	GO:0005634
IPR029780	GO:0005634
IPR027776	GO:0005635
IPR027696	GO:0005637
IPR027696	GO:0005638
IPR018539	GO:0005639
IPR018996	GO:0005639
IPR004870	GO:0005643
IPR007230	GO:0005643
IPR007231	GO:0005643
IPR007252	GO:0005643
IPR012476	GO:0005643
IPR012929	GO:0005643
IPR015007	GO:0005643
IPR018783	GO:0005643
IPR021827	GO:0005643
IPR024864	GO:0005643
IPR024882	GO:0005643
IPR026010	GO:0005643
IPR016848	GO:0005655
IPR028880	GO:0005657
IPR012178	GO:0005663
IPR013725	GO:0005663
IPR023748	GO:0005663
IPR008721	GO:0005664
IPR020529	GO:0005664
IPR020795	GO:0005664
IPR000684	GO:0005665
IPR028363	GO:0005665
IPR007811	GO:0005666
IPR001067	GO:0005667
IPR003316	GO:0005667
IPR013019	GO:0005667
IPR015648	GO:0005667
IPR028308	GO:0005667
IPR028310	GO:0005667
IPR028313	GO:0005667
IPR028314	GO:0005667
IPR028316	GO:0005667
IPR028479	GO:0005667
IPR027976	GO:0005668
IPR003228	GO:0005669
IPR006751	GO:0005669
IPR007900	GO:0005669
IPR011177	GO:0005669
IPR003194	GO:0005672
IPR004855	GO:0005672
IPR009083	GO:0005672
IPR009088	GO:0005672
IPR015871	GO:0005672
IPR015872	GO:0005672
IPR003166	GO:0005673
IPR016656	GO:0005673
IPR003196	GO:0005674
IPR007192	GO:0005680
IPR008402	GO:0005680
IPR016807	GO:0005680
IPR016901	GO:0005680
IPR017169	GO:0005680
IPR018860	GO:0005680
IPR024789	GO:0005680
IPR024990	GO:0005680
IPR024991	GO:0005680
IPR026182	GO:0005680
IPR029641	GO:0005680
IPR004015	GO:0005681
IPR004098	GO:0005681
IPR004123	GO:0005681
IPR006973	GO:0005681
IPR007022	GO:0005681
IPR017364	GO:0005681
IPR017862	GO:0005681
IPR026300	GO:0005681
IPR027078	GO:0005681
IPR027652	GO:0005681
IPR029536	GO:0005681
IPR004882	GO:0005685
IPR017340	GO:0005685
IPR002815	GO:0005694
IPR004085	GO:0005694
IPR005685	GO:0005694
IPR005737	GO:0005694
IPR005740	GO:0005694
IPR005741	GO:0005694
IPR005742	GO:0005694
IPR005743	GO:0005694
IPR006691	GO:0005694
IPR008336	GO:0005694
IPR010935	GO:0005694
IPR011557	GO:0005694
IPR013030	GO:0005694
IPR013049	GO:0005694
IPR013257	GO:0005694
IPR013263	GO:0005694
IPR013498	GO:0005694
IPR013499	GO:0005694
IPR014727	GO:0005694
IPR017155	GO:0005694
IPR028880	GO:0005724
IPR000525	GO:0005727
IPR000989	GO:0005727
IPR001434	GO:0005727
IPR001668	GO:0005727
IPR002631	GO:0005727
IPR024575	GO:0005727
IPR002415	GO:0005730
IPR010613	GO:0005730
IPR016443	GO:0005730
IPR016580	GO:0005730
IPR017265	GO:0005730
IPR018983	GO:0005730
IPR024926	GO:0005730
IPR024929	GO:0005730
IPR026257	GO:0005730
IPR026747	GO:0005730
IPR029565	GO:0005730
IPR000091	GO:0005737
IPR000151	GO:0005737
IPR000158	GO:0005737
IPR000354	GO:0005737
IPR000397	GO:0005737
IPR000406	GO:0005737
IPR000479	GO:0005737
IPR000544	GO:0005737
IPR000673	GO:0005737
IPR000766	GO:0005737
IPR000798	GO:0005737
IPR000924	GO:0005737
IPR001040	GO:0005737
IPR001067	GO:0005737
IPR001104	GO:0005737
IPR001152	GO:0005737
IPR001474	GO:0005737
IPR001655	GO:0005737
IPR001844	GO:0005737
IPR002115	GO:0005737
IPR002301	GO:0005737
IPR002306	GO:0005737
IPR002307	GO:0005737
IPR002310	GO:0005737
IPR002315	GO:0005737
IPR002316	GO:0005737
IPR002317	GO:0005737
IPR002318	GO:0005737
IPR002319	GO:0005737
IPR002320	GO:0005737
IPR002460	GO:0005737
IPR002461	GO:0005737
IPR002652	GO:0005737
IPR002728	GO:0005737
IPR002845	GO:0005737
IPR002904	GO:0005737
IPR003198	GO:0005737
IPR003284	GO:0005737
IPR003302	GO:0005737
IPR003682	GO:0005737
IPR003697	GO:0005737
IPR003710	GO:0005737
IPR003720	GO:0005737
IPR003732	GO:0005737
IPR003742	GO:0005737
IPR003996	GO:0005737
IPR004097	GO:0005737
IPR004105	GO:0005737
IPR004115	GO:0005737
IPR004148	GO:0005737
IPR004188	GO:0005737
IPR004373	GO:0005737
IPR004374	GO:0005737
IPR004383	GO:0005737
IPR004403	GO:0005737
IPR004417	GO:0005737
IPR004429	GO:0005737
IPR004449	GO:0005737
IPR004491	GO:0005737
IPR004493	GO:0005737
IPR004495	GO:0005737
IPR004499	GO:0005737
IPR004500	GO:0005737
IPR004503	GO:0005737
IPR004506	GO:0005737
IPR004514	GO:0005737
IPR004515	GO:0005737
IPR004516	GO:0005737
IPR004517	GO:0005737
IPR004522	GO:0005737
IPR004523	GO:0005737
IPR004525	GO:0005737
IPR004526	GO:0005737
IPR004527	GO:0005737
IPR004528	GO:0005737
IPR004529	GO:0005737
IPR004530	GO:0005737
IPR004531	GO:0005737
IPR004532	GO:0005737
IPR004534	GO:0005737
IPR004535	GO:0005737
IPR004537	GO:0005737
IPR004539	GO:0005737
IPR004543	GO:0005737
IPR004548	GO:0005737
IPR004558	GO:0005737
IPR004559	GO:0005737
IPR004566	GO:0005737
IPR004569	GO:0005737
IPR004612	GO:0005737
IPR004618	GO:0005737
IPR004641	GO:0005737
IPR004651	GO:0005737
IPR004654	GO:0005737
IPR004662	GO:0005737
IPR004716	GO:0005737
IPR004720	GO:0005737
IPR004730	GO:0005737
IPR004732	GO:0005737
IPR004733	GO:0005737
IPR004791	GO:0005737
IPR004809	GO:0005737
IPR005002	GO:0005737
IPR005139	GO:0005737
IPR005148	GO:0005737
IPR005201	GO:0005737
IPR005227	GO:0005737
IPR005264	GO:0005737
IPR005288	GO:0005737
IPR005317	GO:0005737
IPR005442	GO:0005737
IPR005582	GO:0005737
IPR005697	GO:0005737
IPR005714	GO:0005737
IPR005715	GO:0005737
IPR005720	GO:0005737
IPR005751	GO:0005737
IPR005752	GO:0005737
IPR005753	GO:0005737
IPR005758	GO:0005737
IPR005761	GO:0005737
IPR005762	GO:0005737
IPR005763	GO:0005737
IPR005764	GO:0005737
IPR005779	GO:0005737
IPR005780	GO:0005737
IPR005840	GO:0005737
IPR005857	GO:0005737
IPR005863	GO:0005737
IPR005881	GO:0005737
IPR005882	GO:0005737
IPR005904	GO:0005737
IPR005905	GO:0005737
IPR005919	GO:0005737
IPR005920	GO:0005737
IPR005921	GO:0005737
IPR005922	GO:0005737
IPR005937	GO:0005737
IPR005944	GO:0005737
IPR005949	GO:0005737
IPR005954	GO:0005737
IPR005955	GO:0005737
IPR005982	GO:0005737
IPR005983	GO:0005737
IPR006194	GO:0005737
IPR006205	GO:0005737
IPR006206	GO:0005737
IPR006222	GO:0005737
IPR006232	GO:0005737
IPR006233	GO:0005737
IPR006267	GO:0005737
IPR006269	GO:0005737
IPR006285	GO:0005737
IPR006308	GO:0005737
IPR006381	GO:0005737
IPR006409	GO:0005737
IPR006418	GO:0005737
IPR006422	GO:0005737
IPR006434	GO:0005737
IPR006436	GO:0005737
IPR006443	GO:0005737
IPR006452	GO:0005737
IPR006463	GO:0005737
IPR006472	GO:0005737
IPR006475	GO:0005737
IPR006495	GO:0005737
IPR006588	GO:0005737
IPR006762	GO:0005737
IPR006773	GO:0005737
IPR006925	GO:0005737
IPR006926	GO:0005737
IPR006940	GO:0005737
IPR006953	GO:0005737
IPR006955	GO:0005737
IPR007215	GO:0005737
IPR007239	GO:0005737
IPR007242	GO:0005737
IPR007320	GO:0005737
IPR007385	GO:0005737
IPR007440	GO:0005737
IPR007531	GO:0005737
IPR007638	GO:0005737
IPR007639	GO:0005737
IPR007783	GO:0005737
IPR007785	GO:0005737
IPR007828	GO:0005737
IPR008000	GO:0005737
IPR008025	GO:0005737
IPR008087	GO:0005737
IPR008111	GO:0005737
IPR008162	GO:0005737
IPR008220	GO:0005737
IPR008242	GO:0005737
IPR008244	GO:0005737
IPR008248	GO:0005737
IPR008330	GO:0005737
IPR008837	GO:0005737
IPR008865	GO:0005737
IPR009015	GO:0005737
IPR009161	GO:0005737
IPR009210	GO:0005737
IPR009226	GO:0005737
IPR009252	GO:0005737
IPR009374	GO:0005737
IPR009718	GO:0005737
IPR009728	GO:0005737
IPR009800	GO:0005737
IPR009976	GO:0005737
IPR009986	GO:0005737
IPR010045	GO:0005737
IPR010048	GO:0005737
IPR010058	GO:0005737
IPR010059	GO:0005737
IPR010074	GO:0005737
IPR010075	GO:0005737
IPR010083	GO:0005737
IPR010084	GO:0005737
IPR010110	GO:0005737
IPR010111	GO:0005737
IPR010136	GO:0005737
IPR010138	GO:0005737
IPR010139	GO:0005737
IPR010159	GO:0005737
IPR010161	GO:0005737
IPR010167	GO:0005737
IPR010169	GO:0005737
IPR010175	GO:0005737
IPR010188	GO:0005737
IPR010189	GO:0005737
IPR010261	GO:0005737
IPR010304	GO:0005737
IPR010394	GO:0005737
IPR010452	GO:0005737
IPR010456	GO:0005737
IPR010479	GO:0005737
IPR010493	GO:0005737
IPR010551	GO:0005737
IPR010599	GO:0005737
IPR010943	GO:0005737
IPR010946	GO:0005737
IPR010952	GO:0005737
IPR010953	GO:0005737
IPR010957	GO:0005737
IPR010963	GO:0005737
IPR011120	GO:0005737
IPR011128	GO:0005737
IPR011174	GO:0005737
IPR011179	GO:0005737
IPR011193	GO:0005737
IPR011236	GO:0005737
IPR011242	GO:0005737
IPR011244	GO:0005737
IPR011245	GO:0005737
IPR011258	GO:0005737
IPR011259	GO:0005737
IPR011277	GO:0005737
IPR011278	GO:0005737
IPR011283	GO:0005737
IPR011304	GO:0005737
IPR011343	GO:0005737
IPR011348	GO:0005737
IPR011356	GO:0005737
IPR011407	GO:0005737
IPR011529	GO:0005737
IPR011768	GO:0005737
IPR011778	GO:0005737
IPR011790	GO:0005737
IPR012094	GO:0005737
IPR012234	GO:0005737
IPR012280	GO:0005737
IPR012406	GO:0005737
IPR012691	GO:0005737
IPR012704	GO:0005737
IPR012739	GO:0005737
IPR012751	GO:0005737
IPR012769	GO:0005737
IPR012795	GO:0005737
IPR012796	GO:0005737
IPR012805	GO:0005737
IPR012806	GO:0005737
IPR012812	GO:0005737
IPR012813	GO:0005737
IPR012815	GO:0005737
IPR012837	GO:0005737
IPR012839	GO:0005737
IPR012849	GO:0005737
IPR012888	GO:0005737
IPR012889	GO:0005737
IPR012918	GO:0005737
IPR013115	GO:0005737
IPR013380	GO:0005737
IPR013448	GO:0005737
IPR013530	GO:0005737
IPR013732	GO:0005737
IPR013733	GO:0005737
IPR013789	GO:0005737
IPR013795	GO:0005737
IPR013820	GO:0005737
IPR013906	GO:0005737
IPR014069	GO:0005737
IPR014149	GO:0005737
IPR014155	GO:0005737
IPR014190	GO:0005737
IPR014448	GO:0005737
IPR014608	GO:0005737
IPR014620	GO:0005737
IPR014728	GO:0005737
IPR014758	GO:0005737
IPR014789	GO:0005737
IPR014799	GO:0005737
IPR014830	GO:0005737
IPR014879	GO:0005737
IPR014944	GO:0005737
IPR015011	GO:0005737
IPR015190	GO:0005737
IPR015191	GO:0005737
IPR015212	GO:0005737
IPR015221	GO:0005737
IPR015236	GO:0005737
IPR015245	GO:0005737
IPR015262	GO:0005737
IPR015264	GO:0005737
IPR015273	GO:0005737
IPR015311	GO:0005737
IPR015365	GO:0005737
IPR015470	GO:0005737
IPR015820	GO:0005737
IPR015888	GO:0005737
IPR015944	GO:0005737
IPR015963	GO:0005737
IPR016037	GO:0005737
IPR016051	GO:0005737
IPR016061	GO:0005737
IPR016153	GO:0005737
IPR016154	GO:0005737
IPR016323	GO:0005737
IPR016428	GO:0005737
IPR016460	GO:0005737
IPR016524	GO:0005737
IPR016536	GO:0005737
IPR016557	GO:0005737
IPR016650	GO:0005737
IPR016700	GO:0005737
IPR016758	GO:0005737
IPR016856	GO:0005737
IPR016909	GO:0005737
IPR017065	GO:0005737
IPR017069	GO:0005737
IPR017094	GO:0005737
IPR017138	GO:0005737
IPR017203	GO:0005737
IPR017226	GO:0005737
IPR017237	GO:0005737
IPR017244	GO:0005737
IPR017284	GO:0005737
IPR017289	GO:0005737
IPR017322	GO:0005737
IPR017334	GO:0005737
IPR017336	GO:0005737
IPR017424	GO:0005737
IPR017449	GO:0005737
IPR017463	GO:0005737
IPR017714	GO:0005737
IPR017730	GO:0005737
IPR017820	GO:0005737
IPR017844	GO:0005737
IPR018149	GO:0005737
IPR018162	GO:0005737
IPR018234	GO:0005737
IPR018370	GO:0005737
IPR018441	GO:0005737
IPR018442	GO:0005737
IPR018454	GO:0005737
IPR018455	GO:0005737
IPR018510	GO:0005737
IPR018554	GO:0005737
IPR018999	GO:0005737
IPR019382	GO:0005737
IPR019499	GO:0005737
IPR019732	GO:0005737
IPR019770	GO:0005737
IPR019771	GO:0005737
IPR020059	GO:0005737
IPR020061	GO:0005737
IPR020605	GO:0005737
IPR020653	GO:0005737
IPR020780	GO:0005737
IPR020787	GO:0005737
IPR020791	GO:0005737
IPR020805	GO:0005737
IPR020818	GO:0005737
IPR020853	GO:0005737
IPR020869	GO:0005737
IPR020876	GO:0005737
IPR020883	GO:0005737
IPR020906	GO:0005737
IPR020918	GO:0005737
IPR020921	GO:0005737
IPR021764	GO:0005737
IPR022429	GO:0005737
IPR022876	GO:0005737
IPR022940	GO:0005737
IPR022975	GO:0005737
IPR023508	GO:0005737
IPR023526	GO:0005737
IPR023556	GO:0005737
IPR023649	GO:0005737
IPR023671	GO:0005737
IPR023678	GO:0005737
IPR023684	GO:0005737
IPR023695	GO:0005737
IPR023699	GO:0005737
IPR023700	GO:0005737
IPR023711	GO:0005737
IPR023715	GO:0005737
IPR023716	GO:0005737
IPR023717	GO:0005737
IPR023766	GO:0005737
IPR023791	GO:0005737
IPR024135	GO:0005737
IPR024187	GO:0005737
IPR024786	GO:0005737
IPR024872	GO:0005737
IPR024876	GO:0005737
IPR024920	GO:0005737
IPR024931	GO:0005737
IPR025800	GO:0005737
IPR026052	GO:0005737
IPR026241	GO:0005737
IPR026817	GO:0005737
IPR026836	GO:0005737
IPR027509	GO:0005737
IPR027514	GO:0005737
IPR027524	GO:0005737
IPR027525	GO:0005737
IPR027528	GO:0005737
IPR027529	GO:0005737
IPR027530	GO:0005737
IPR027531	GO:0005737
IPR028131	GO:0005737
IPR028132	GO:0005737
IPR028366	GO:0005737
IPR028376	GO:0005737
IPR028400	GO:0005737
IPR028410	GO:0005737
IPR028411	GO:0005737
IPR028444	GO:0005737
IPR028789	GO:0005737
IPR028835	GO:0005737
IPR029163	GO:0005737
IPR029755	GO:0005737
IPR000511	GO:0005739
IPR002399	GO:0005739
IPR003213	GO:0005739
IPR003977	GO:0005739
IPR005879	GO:0005739
IPR007648	GO:0005739
IPR008381	GO:0005739
IPR008698	GO:0005739
IPR008699	GO:0005739
IPR009062	GO:0005739
IPR009455	GO:0005739
IPR009866	GO:0005739
IPR010313	GO:0005739
IPR010591	GO:0005739
IPR010793	GO:0005739
IPR011241	GO:0005739
IPR012574	GO:0005739
IPR012575	GO:0005739
IPR012576	GO:0005739
IPR012803	GO:0005739
IPR012882	GO:0005739
IPR015142	GO:0005739
IPR015833	GO:0005739
IPR015938	GO:0005739
IPR016610	GO:0005739
IPR016614	GO:0005739
IPR016861	GO:0005739
IPR017789	GO:0005739
IPR018305	GO:0005739
IPR018437	GO:0005739
IPR025812	GO:0005739
IPR026146	GO:0005739
IPR026148	GO:0005739
IPR026192	GO:0005739
IPR026193	GO:0005739
IPR026223	GO:0005739
IPR027011	GO:0005739
IPR027030	GO:0005739
IPR027089	GO:0005739
IPR027499	GO:0005739
IPR027527	GO:0005739
IPR027998	GO:0005739
IPR028585	GO:0005739
IPR028586	GO:0005739
IPR028882	GO:0005739
IPR029658	GO:0005739
IPR002124	GO:0005740
IPR007992	GO:0005740
IPR008027	GO:0005740
IPR008732	GO:0005740
IPR010548	GO:0005740
IPR001925	GO:0005741
IPR005683	GO:0005741
IPR005686	GO:0005741
IPR005687	GO:0005741
IPR006884	GO:0005741
IPR013262	GO:0005741
IPR017410	GO:0005741
IPR019564	GO:0005741
IPR020951	GO:0005741
IPR021181	GO:0005741
IPR026169	GO:0005741
IPR027088	GO:0005741
IPR027246	GO:0005741
IPR027435	GO:0005741
IPR002056	GO:0005742
IPR010547	GO:0005742
IPR012621	GO:0005742
IPR020266	GO:0005742
IPR022422	GO:0005742
IPR029179	GO:0005742
IPR029182	GO:0005742
IPR001349	GO:0005743
IPR002113	GO:0005743
IPR002167	GO:0005743
IPR003204	GO:0005743
IPR005336	GO:0005743
IPR006806	GO:0005743
IPR007849	GO:0005743
IPR009423	GO:0005743
IPR009947	GO:0005743
IPR012571	GO:0005743
IPR017207	GO:0005743
IPR017276	GO:0005743
IPR018507	GO:0005743
IPR020101	GO:0005743
IPR026626	GO:0005743
IPR026627	GO:0005743
IPR027111	GO:0005743
IPR027540	GO:0005743
IPR005341	GO:0005744
IPR005678	GO:0005744
IPR005681	GO:0005744
IPR013261	GO:0005744
IPR027111	GO:0005744
IPR003177	GO:0005746
IPR008432	GO:0005746
IPR008433	GO:0005746
IPR014368	GO:0005746
IPR012576	GO:0005747
IPR016551	GO:0005747
IPR026192	GO:0005747
IPR026193	GO:0005747
IPR026626	GO:0005747
IPR026627	GO:0005747
IPR003197	GO:0005750
IPR008027	GO:0005750
IPR001349	GO:0005751
IPR018507	GO:0005751
IPR007745	GO:0005758
IPR003428	GO:0005759
IPR015118	GO:0005759
IPR002297	GO:0005760
IPR016265	GO:0005760
IPR007980	GO:0005761
IPR008092	GO:0005761
IPR010729	GO:0005761
IPR016576	GO:0005761
IPR027487	GO:0005761
IPR016939	GO:0005763
IPR026140	GO:0005763
IPR026299	GO:0005763
IPR005429	GO:0005764
IPR008373	GO:0005764
IPR015981	GO:0005764
IPR016699	GO:0005764
IPR021165	GO:0005764
IPR026138	GO:0005764
IPR018397	GO:0005765
IPR028798	GO:0005765
IPR028836	GO:0005765
IPR028634	GO:0005768
IPR028636	GO:0005768
IPR028290	GO:0005769
IPR008442	GO:0005773
IPR012358	GO:0005773
IPR002655	GO:0005777
IPR006708	GO:0005777
IPR007223	GO:0005777
IPR012258	GO:0005777
IPR015342	GO:0005777
IPR024768	GO:0005777
IPR028353	GO:0005777
IPR025653	GO:0005778
IPR025655	GO:0005778
IPR006966	GO:0005779
IPR008733	GO:0005779
IPR010797	GO:0005779
IPR017375	GO:0005779
IPR025654	GO:0005779
IPR026235	GO:0005779
IPR024758	GO:0005780
IPR000493	GO:0005783
IPR001006	GO:0005783
IPR001522	GO:0005783
IPR001580	GO:0005783
IPR005792	GO:0005783
IPR007266	GO:0005783
IPR007676	GO:0005783
IPR007873	GO:0005783
IPR008417	GO:0005783
IPR008504	GO:0005783
IPR008855	GO:0005783
IPR008856	GO:0005783
IPR009160	GO:0005783
IPR009169	GO:0005783
IPR010483	GO:0005783
IPR010580	GO:0005783
IPR011679	GO:0005783
IPR013547	GO:0005783
IPR014430	GO:0005783
IPR014615	GO:0005783
IPR016565	GO:0005783
IPR017378	GO:0005783
IPR025752	GO:0005783
IPR025770	GO:0005783
IPR026208	GO:0005783
IPR027533	GO:0005783
IPR027670	GO:0005783
IPR029669	GO:0005783
IPR009779	GO:0005784
IPR007222	GO:0005785
IPR003210	GO:0005786
IPR026258	GO:0005786
IPR007653	GO:0005787
IPR009542	GO:0005787
IPR009582	GO:0005787
IPR000526	GO:0005788
IPR012883	GO:0005788
IPR017068	GO:0005788
IPR004816	GO:0005789
IPR004856	GO:0005789
IPR005013	GO:0005789
IPR005595	GO:0005789
IPR007070	GO:0005789
IPR007704	GO:0005789
IPR009447	GO:0005789
IPR009580	GO:0005789
IPR009787	GO:0005789
IPR013233	GO:0005789
IPR014525	GO:0005789
IPR017852	GO:0005789
IPR018469	GO:0005789
IPR021100	GO:0005789
IPR024842	GO:0005789
IPR026372	GO:0005789
IPR029552	GO:0005789
IPR029781	GO:0005789
IPR009121	GO:0005794
IPR009729	GO:0005794
IPR014615	GO:0005794
IPR017105	GO:0005794
IPR017107	GO:0005794
IPR018477	GO:0005794
IPR024858	GO:0005794
IPR026109	GO:0005794
IPR026202	GO:0005794
IPR027326	GO:0005794
IPR027331	GO:0005794
IPR028672	GO:0005794
IPR029161	GO:0005794
IPR029663	GO:0005794
IPR029665	GO:0005794
IPR029687	GO:0005794
IPR007754	GO:0005795
IPR027027	GO:0005795
IPR007233	GO:0005801
IPR007265	GO:0005801
IPR023601	GO:0005801
IPR026084	GO:0005802
IPR027422	GO:0005802
IPR028129	GO:0005802
IPR028634	GO:0005802
IPR028636	GO:0005802
IPR026372	GO:0005811
IPR026201	GO:0005813
IPR026619	GO:0005813
IPR026708	GO:0005813
IPR026742	GO:0005813
IPR028542	GO:0005813
IPR028750	GO:0005813
IPR028833	GO:0005813
IPR029560	GO:0005813
IPR029561	GO:0005813
IPR029608	GO:0005813
IPR029664	GO:0005813
IPR029678	GO:0005813
IPR029777	GO:0005813
IPR026048	GO:0005814
IPR029631	GO:0005814
IPR029678	GO:0005814
IPR007259	GO:0005815
IPR018993	GO:0005815
IPR029527	GO:0005815
IPR029598	GO:0005815
IPR009675	GO:0005819
IPR026756	GO:0005819
IPR028399	GO:0005828
IPR000816	GO:0005829
IPR003484	GO:0005829
IPR003521	GO:0005829
IPR003977	GO:0005829
IPR004406	GO:0005829
IPR004620	GO:0005829
IPR006284	GO:0005829
IPR012188	GO:0005829
IPR025815	GO:0005829
IPR026669	GO:0005829
IPR028395	GO:0005829
IPR028441	GO:0005829
IPR028885	GO:0005829
IPR028887	GO:0005829
IPR028888	GO:0005829
IPR029761	GO:0005829
IPR029762	GO:0005829
IPR029765	GO:0005829
IPR002336	GO:0005833
IPR002337	GO:0005833
IPR002338	GO:0005833
IPR002339	GO:0005833
IPR002340	GO:0005833
IPR014610	GO:0005833
IPR001770	GO:0005834
IPR015898	GO:0005834
IPR003965	GO:0005835
IPR006746	GO:0005838
IPR000243	GO:0005839
IPR001353	GO:0005839
IPR016050	GO:0005839
IPR019982	GO:0005839
IPR019983	GO:0005839
IPR022483	GO:0005839
IPR000039	GO:0005840
IPR000054	GO:0005840
IPR000077	GO:0005840
IPR000110	GO:0005840
IPR000196	GO:0005840
IPR000206	GO:0005840
IPR000218	GO:0005840
IPR000231	GO:0005840
IPR000244	GO:0005840
IPR000266	GO:0005840
IPR000271	GO:0005840
IPR000289	GO:0005840
IPR000307	GO:0005840
IPR000439	GO:0005840
IPR000456	GO:0005840
IPR000473	GO:0005840
IPR000509	GO:0005840
IPR000529	GO:0005840
