pfamA_acc	term
PF02427	GO:0009522
PF02507	GO:0009522
PF02531	GO:0009522
PF02605	GO:0009522
PF03244	GO:0009522
PF05479	GO:0009522
PF00284	GO:0009523
PF00737	GO:0009523
PF01405	GO:0009523
PF01716	GO:0009523
PF01737	GO:0009523
PF01788	GO:0009523
PF01789	GO:0009523
PF02419	GO:0009523
PF02468	GO:0009523
PF02532	GO:0009523
PF02533	GO:0009523
PF03912	GO:0009523
PF04725	GO:0009523
PF05151	GO:0009523
PF05757	GO:0009523
PF05969	GO:0009523
PF06298	GO:0009523
PF06514	GO:0009523
PF06596	GO:0009523
PF07123	GO:0009523
PF11264	GO:0009523
PF02427	GO:0009538
PF02507	GO:0009538
PF02531	GO:0009538
PF02605	GO:0009538
PF03244	GO:0009538
PF01405	GO:0009539
PF01737	GO:0009539
PF01788	GO:0009539
PF02419	GO:0009539
PF02468	GO:0009539
PF02532	GO:0009539
PF02533	GO:0009539
PF00223	GO:0009579
PF02392	GO:0009579
PF01716	GO:0009654
PF01789	GO:0009654
PF03912	GO:0009654
PF04725	GO:0009654
PF05757	GO:0009654
PF06514	GO:0009654
PF07348	GO:0009898
PF06214	GO:0009986
PF06247	GO:0009986
PF00741	GO:0012506
PF04206	GO:0012506
PF04207	GO:0012506
PF01277	GO:0012511
PF02501	GO:0015627
PF11612	GO:0015627
PF12019	GO:0015627
PF04045	GO:0015629
PF04699	GO:0015629
PF05856	GO:0015629
PF01783	GO:0015934
PF05454	GO:0016010
PF04790	GO:0016012
PF05510	GO:0016012
PF00015	GO:0016020
PF00028	GO:0016020
PF00032	GO:0016020
PF00033	GO:0016020
PF00060	GO:0016020
PF00064	GO:0016020
PF00066	GO:0016020
PF00116	GO:0016020
PF00146	GO:0016020
PF00229	GO:0016020
PF00230	GO:0016020
PF00267	GO:0016020
PF00324	GO:0016020
PF00341	GO:0016020
PF00344	GO:0016020
PF00375	GO:0016020
PF00377	GO:0016020
PF00421	GO:0016020
PF00474	GO:0016020
PF00510	GO:0016020
PF00512	GO:0016020
PF00520	GO:0016020
PF00528	GO:0016020
PF00529	GO:0016020
PF00530	GO:0016020
PF00577	GO:0016020
PF00584	GO:0016020
PF00593	GO:0016020
PF00606	GO:0016020
PF00629	GO:0016020
PF00654	GO:0016020
PF00737	GO:0016020
PF00757	GO:0016020
PF00771	GO:0016020
PF00804	GO:0016020
PF00812	GO:0016020
PF00813	GO:0016020
PF00839	GO:0016020
PF00852	GO:0016020
PF00854	GO:0016020
PF00858	GO:0016020
PF00860	GO:0016020
PF00864	GO:0016020
PF00873	GO:0016020
PF00892	GO:0016020
PF00909	GO:0016020
PF00921	GO:0016020
PF00924	GO:0016020
PF00930	GO:0016020
PF00939	GO:0016020
PF00944	GO:0016020
PF00950	GO:0016020
PF00969	GO:0016020
PF00993	GO:0016020
PF01030	GO:0016020
PF01032	GO:0016020
PF01036	GO:0016020
PF01043	GO:0016020
PF01049	GO:0016020
PF01061	GO:0016020
PF01064	GO:0016020
PF01066	GO:0016020
PF01130	GO:0016020
PF01148	GO:0016020
PF01153	GO:0016020
PF01169	GO:0016020
PF01219	GO:0016020
PF01222	GO:0016020
PF01226	GO:0016020
PF01235	GO:0016020
PF01241	GO:0016020
PF01252	GO:0016020
PF01284	GO:0016020
PF01298	GO:0016020
PF01299	GO:0016020
PF01306	GO:0016020
PF01311	GO:0016020
PF01312	GO:0016020
PF01313	GO:0016020
PF01365	GO:0016020
PF01384	GO:0016020
PF01401	GO:0016020
PF01405	GO:0016020
PF01414	GO:0016020
PF01435	GO:0016020
PF01437	GO:0016020
PF01445	GO:0016020
PF01457	GO:0016020
PF01478	GO:0016020
PF01528	GO:0016020
PF01531	GO:0016020
PF01532	GO:0016020
PF01534	GO:0016020
PF01544	GO:0016020
PF01554	GO:0016020
PF01566	GO:0016020
PF01569	GO:0016020
PF01600	GO:0016020
PF01618	GO:0016020
PF01621	GO:0016020
PF01654	GO:0016020
PF01758	GO:0016020
PF01762	GO:0016020
PF01770	GO:0016020
PF01788	GO:0016020
PF01790	GO:0016020
PF01793	GO:0016020
PF01810	GO:0016020
PF01825	GO:0016020
PF01848	GO:0016020
PF01943	GO:0016020
PF01956	GO:0016020
PF02028	GO:0016020
PF02038	GO:0016020
PF02060	GO:0016020
PF02101	GO:0016020
PF02104	GO:0016020
PF02116	GO:0016020
PF02118	GO:0016020
PF02133	GO:0016020
PF02189	GO:0016020
PF02203	GO:0016020
PF02253	GO:0016020
PF02264	GO:0016020
PF02293	GO:0016020
PF02300	GO:0016020
PF02308	GO:0016020
PF02313	GO:0016020
PF02322	GO:0016020
PF02325	GO:0016020
PF02354	GO:0016020
PF02364	GO:0016020
PF02366	GO:0016020
PF02378	GO:0016020
PF02404	GO:0016020
PF02411	GO:0016020
PF02419	GO:0016020
PF02430	GO:0016020
PF02434	GO:0016020
PF02447	GO:0016020
PF02460	GO:0016020
PF02462	GO:0016020
PF02468	GO:0016020
PF02472	GO:0016020
PF02480	GO:0016020
PF02485	GO:0016020
PF02487	GO:0016020
PF02508	GO:0016020
PF02516	GO:0016020
PF02517	GO:0016020
PF02530	GO:0016020
PF02532	GO:0016020
PF02534	GO:0016020
PF02535	GO:0016020
PF02553	GO:0016020
PF02554	GO:0016020
PF02563	GO:0016020
PF02600	GO:0016020
PF02611	GO:0016020
PF02653	GO:0016020
PF02673	GO:0016020
PF02674	GO:0016020
PF02683	GO:0016020
PF02687	GO:0016020
PF02690	GO:0016020
PF02694	GO:0016020
PF02702	GO:0016020
PF02705	GO:0016020
PF02706	GO:0016020
PF02714	GO:0016020
PF02723	GO:0016020
PF02793	GO:0016020
PF02815	GO:0016020
PF02931	GO:0016020
PF02932	GO:0016020
PF02947	GO:0016020
PF02949	GO:0016020
PF03030	GO:0016020
PF03116	GO:0016020
PF03137	GO:0016020
PF03170	GO:0016020
PF03176	GO:0016020
PF03185	GO:0016020
PF03239	GO:0016020
PF03254	GO:0016020
PF03280	GO:0016020
PF03285	GO:0016020
PF03311	GO:0016020
PF03348	GO:0016020
PF03360	GO:0016020
PF03376	GO:0016020
PF03379	GO:0016020
PF03381	GO:0016020
PF03388	GO:0016020
PF03414	GO:0016020
PF03493	GO:0016020
PF03522	GO:0016020
PF03523	GO:0016020
PF03552	GO:0016020
PF03647	GO:0016020
PF03662	GO:0016020
PF03817	GO:0016020
PF03820	GO:0016020
PF03912	GO:0016020
PF04030	GO:0016020
PF04092	GO:0016020
PF04136	GO:0016020
PF04186	GO:0016020
PF04205	GO:0016020
PF04272	GO:0016020
PF04277	GO:0016020
PF04333	GO:0016020
PF04335	GO:0016020
PF04464	GO:0016020
PF04650	GO:0016020
PF04664	GO:0016020
PF04666	GO:0016020
PF04692	GO:0016020
PF04724	GO:0016020
PF04831	GO:0016020
PF04871	GO:0016020
PF04893	GO:0016020
PF04973	GO:0016020
PF05008	GO:0016020
PF05049	GO:0016020
PF05052	GO:0016020
PF05072	GO:0016020
PF05083	GO:0016020
PF05197	GO:0016020
PF05210	GO:0016020
PF05215	GO:0016020
PF05279	GO:0016020
PF05366	GO:0016020
PF05481	GO:0016020
PF05482	GO:0016020
PF05504	GO:0016020
PF05653	GO:0016020
PF05791	GO:0016020
PF05881	GO:0016020
PF05887	GO:0016020
PF06247	GO:0016020
PF06280	GO:0016020
PF06293	GO:0016020
PF06389	GO:0016020
PF06472	GO:0016020
PF06519	GO:0016020
PF06596	GO:0016020
PF06623	GO:0016020
PF06646	GO:0016020
PF06663	GO:0016020
PF06818	GO:0016020
PF07140	GO:0016020
PF07155	GO:0016020
PF07462	GO:0016020
PF07516	GO:0016020
PF07517	GO:0016020
PF07668	GO:0016020
PF07715	GO:0016020
PF07933	GO:0016020
PF08015	GO:0016020
PF08085	GO:0016020
PF08392	GO:0016020
PF08515	GO:0016020
PF08619	GO:0016020
PF08831	GO:0016020
PF08917	GO:0016020
PF08918	GO:0016020
PF08964	GO:0016020
PF09040	GO:0016020
PF09085	GO:0016020
PF09177	GO:0016020
PF09307	GO:0016020
PF09472	GO:0016020
PF10613	GO:0016020
PF11909	GO:0016020
PF11956	GO:0016020
PF12361	GO:0016020
PF13303	GO:0016020
PF13386	GO:0016020
PF13520	GO:0016020
PF13631	GO:0016020
PF14102	GO:0016020
PF15234	GO:0016020
PF00001	GO:0016021
PF00002	GO:0016021
PF00003	GO:0016021
PF00083	GO:0016021
PF00115	GO:0016021
PF00209	GO:0016021
PF00223	GO:0016021
PF00284	GO:0016021
PF00335	GO:0016021
PF00556	GO:0016021
PF00664	GO:0016021
PF00672	GO:0016021
PF00810	GO:0016021
PF00822	GO:0016021
PF00878	GO:0016021
PF00892	GO:0016021
PF00893	GO:0016021
PF00902	GO:0016021
PF00916	GO:0016021
PF00953	GO:0016021
PF00955	GO:0016021
PF00957	GO:0016021
PF00999	GO:0016021
PF01007	GO:0016021
PF01024	GO:0016021
PF01040	GO:0016021
PF01080	GO:0016021
PF01098	GO:0016021
PF01105	GO:0016021
PF01151	GO:0016021
PF01184	GO:0016021
PF01275	GO:0016021
PF01277	GO:0016021
PF01292	GO:0016021
PF01389	GO:0016021
PF01537	GO:0016021
PF01545	GO:0016021
PF01580	GO:0016021
PF01601	GO:0016021
PF01679	GO:0016021
PF01694	GO:0016021
PF01699	GO:0016021
PF01708	GO:0016021
PF01733	GO:0016021
PF01741	GO:0016021
PF01891	GO:0016021
PF01899	GO:0016021
PF01914	GO:0016021
PF01925	GO:0016021
PF01940	GO:0016021
PF01972	GO:0016021
PF02040	GO:0016021
PF02076	GO:0016021
PF02077	GO:0016021
PF02096	GO:0016021
PF02109	GO:0016021
PF02117	GO:0016021
PF02122	GO:0016021
PF02175	GO:0016021
PF02233	GO:0016021
PF02392	GO:0016021
PF02421	GO:0016021
PF02537	GO:0016021
PF02544	GO:0016021
PF02628	GO:0016021
PF02669	GO:0016021
PF02790	GO:0016021
PF02888	GO:0016021
PF02990	GO:0016021
PF03006	GO:0016021
PF03040	GO:0016021
PF03073	GO:0016021
PF03092	GO:0016021
PF03094	GO:0016021
PF03124	GO:0016021
PF03125	GO:0016021
PF03160	GO:0016021
PF03186	GO:0016021
PF03188	GO:0016021
PF03219	GO:0016021
PF03248	GO:0016021
PF03249	GO:0016021
PF03253	GO:0016021
PF03279	GO:0016021
PF03323	GO:0016021
PF03390	GO:0016021
PF03402	GO:0016021
PF03412	GO:0016021
PF03494	GO:0016021
PF03530	GO:0016021
PF03547	GO:0016021
PF03553	GO:0016021
PF03567	GO:0016021
PF03573	GO:0016021
PF03594	GO:0016021
PF03595	GO:0016021
PF03600	GO:0016021
PF03601	GO:0016021
PF03605	GO:0016021
PF03606	GO:0016021
PF03608	GO:0016021
PF03609	GO:0016021
PF03610	GO:0016021
PF03611	GO:0016021
PF03612	GO:0016021
PF03613	GO:0016021
PF03616	GO:0016021
PF03626	GO:0016021
PF03661	GO:0016021
PF03694	GO:0016021
PF03699	GO:0016021
PF03739	GO:0016021
PF03741	GO:0016021
PF03788	GO:0016021
PF03798	GO:0016021
PF03812	GO:0016021
PF03821	GO:0016021
PF03824	GO:0016021
PF03827	GO:0016021
PF03839	GO:0016021
PF03840	GO:0016021
PF03845	GO:0016021
PF03934	GO:0016021
PF04061	GO:0016021
PF04066	GO:0016021
PF04088	GO:0016021
PF04093	GO:0016021
PF04103	GO:0016021
PF04114	GO:0016021
PF04117	GO:0016021
PF04138	GO:0016021
PF04140	GO:0016021
PF04142	GO:0016021
PF04144	GO:0016021
PF04145	GO:0016021
PF04159	GO:0016021
PF04210	GO:0016021
PF04211	GO:0016021
PF04226	GO:0016021
PF04258	GO:0016021
PF04279	GO:0016021
PF04346	GO:0016021
PF04347	GO:0016021
PF04354	GO:0016021
PF04479	GO:0016021
PF04505	GO:0016021
PF04506	GO:0016021
PF04573	GO:0016021
PF04597	GO:0016021
PF04647	GO:0016021
PF04685	GO:0016021
PF04750	GO:0016021
PF04772	GO:0016021
PF04790	GO:0016021
PF04799	GO:0016021
PF04834	GO:0016021
PF04901	GO:0016021
PF04922	GO:0016021
PF04923	GO:0016021
PF04966	GO:0016021
PF04976	GO:0016021
PF04995	GO:0016021
PF04999	GO:0016021
PF05007	GO:0016021
PF05024	GO:0016021
PF05041	GO:0016021
PF05060	GO:0016021
PF05145	GO:0016021
PF05151	GO:0016021
PF05208	GO:0016021
PF05241	GO:0016021
PF05296	GO:0016021
PF05297	GO:0016021
PF05313	GO:0016021
PF05328	GO:0016021
PF05337	GO:0016021
PF05342	GO:0016021
PF05393	GO:0016021
PF05399	GO:0016021
PF05404	GO:0016021
PF05424	GO:0016021
PF05425	GO:0016021
PF05434	GO:0016021
PF05439	GO:0016021
PF05440	GO:0016021
PF05450	GO:0016021
PF05478	GO:0016021
PF05525	GO:0016021
PF05586	GO:0016021
PF05587	GO:0016021
PF05631	GO:0016021
PF05637	GO:0016021
PF05656	GO:0016021
PF05748	GO:0016021
PF05749	GO:0016021
PF05750	GO:0016021
PF05753	GO:0016021
PF05790	GO:0016021
PF05805	GO:0016021
PF05808	GO:0016021
PF05817	GO:0016021
PF05832	GO:0016021
PF05858	GO:0016021
PF05868	GO:0016021
PF05875	GO:0016021
PF05955	GO:0016021
PF05969	GO:0016021
PF05975	GO:0016021
PF05992	GO:0016021
PF06027	GO:0016021
PF06105	GO:0016021
PF06140	GO:0016021
PF06151	GO:0016021
PF06160	GO:0016021
PF06214	GO:0016021
PF06281	GO:0016021
PF06298	GO:0016021
PF06327	GO:0016021
PF06379	GO:0016021
PF06387	GO:0016021
PF06422	GO:0016021
PF06423	GO:0016021
PF06432	GO:0016021
PF06449	GO:0016021
PF06450	GO:0016021
PF06459	GO:0016021
PF06480	GO:0016021
PF06481	GO:0016021
PF06484	GO:0016021
PF06553	GO:0016021
PF06580	GO:0016021
PF06583	GO:0016021
PF06610	GO:0016021
PF06638	GO:0016021
PF06645	GO:0016021
PF06662	GO:0016021
PF06699	GO:0016021
PF06703	GO:0016021
PF06728	GO:0016021
PF06783	GO:0016021
PF06800	GO:0016021
PF06809	GO:0016021
PF06814	GO:0016021
PF06816	GO:0016021
PF06881	GO:0016021
PF06899	GO:0016021
PF06963	GO:0016021
PF06965	GO:0016021
PF06990	GO:0016021
PF07062	GO:0016021
PF07095	GO:0016021
PF07243	GO:0016021
PF07260	GO:0016021
PF07271	GO:0016021
PF07291	GO:0016021
PF07402	GO:0016021
PF07565	GO:0016021
PF07657	GO:0016021
PF07663	GO:0016021
PF07664	GO:0016021
PF07684	GO:0016021
PF07690	GO:0016021
PF07694	GO:0016021
PF07730	GO:0016021
PF07782	GO:0016021
PF07810	GO:0016021
PF07850	GO:0016021
PF07851	GO:0016021
PF07941	GO:0016021
PF07947	GO:0016021
PF08019	GO:0016021
PF08150	GO:0016021
PF08165	GO:0016021
PF08395	GO:0016021
PF08488	GO:0016021
PF08491	GO:0016021
PF09064	GO:0016021
PF09238	GO:0016021
PF09456	GO:0016021
PF09480	GO:0016021
PF09648	GO:0016021
PF09726	GO:0016021
PF10034	GO:0016021
PF10099	GO:0016021
PF10204	GO:0016021
PF10233	GO:0016021
PF10541	GO:0016021
PF10808	GO:0016021
PF10954	GO:0016021
PF11045	GO:0016021
PF11504	GO:0016021
PF11770	GO:0016021
PF12122	GO:0016021
PF12166	GO:0016021
PF12249	GO:0016021
PF12250	GO:0016021
PF12270	GO:0016021
PF12409	GO:0016021
PF13000	GO:0016021
PF13748	GO:0016021
PF13897	GO:0016021
PF13903	GO:0016021
PF13965	GO:0016021
PF14171	GO:0016021
PF15050	GO:0016021
PF15096	GO:0016021
PF15108	GO:0016021
PF01920	GO:0016272
PF00063	GO:0016459
PF01576	GO:0016459
PF02736	GO:0016459
PF06017	GO:0016459
PF03261	GO:0016533
PF04934	GO:0016592
PF05397	GO:0016592
PF05669	GO:0016592
PF05983	GO:0016592
PF06179	GO:0016592
PF06333	GO:0016592
PF07544	GO:0016592
PF08612	GO:0016592
PF08633	GO:0016592
PF08638	GO:0016592
PF08689	GO:0016592
PF09497	GO:0016592
PF09606	GO:0016592
PF09637	GO:0016592
PF09748	GO:0016592
PF10018	GO:0016592
PF10156	GO:0016592
PF10232	GO:0016592
PF10278	GO:0016592
PF10280	GO:0016592
PF10744	GO:0016592
PF11568	GO:0016592
PF11593	GO:0016592
PF12144	GO:0016592
PF09596	GO:0016607
PF06584	GO:0017053
PF15306	GO:0017053
PF04124	GO:0017119
PF06419	GO:0017119
PF10191	GO:0017119
PF10392	GO:0017119
PF06463	GO:0019008
PF00946	GO:0019012
PF01002	GO:0019012
PF01006	GO:0019012
PF01350	GO:0019012
PF01552	GO:0019012
PF01561	GO:0019012
PF01567	GO:0019012
PF01785	GO:0019012
PF01787	GO:0019012
PF03220	GO:0019012
PF03395	GO:0019012
PF03910	GO:0019012
PF03955	GO:0019012
PF04559	GO:0019012
PF04700	GO:0019012
PF05868	GO:0019012
PF06363	GO:0019012
PF06436	GO:0019012
PF07236	GO:0019012
PF07243	GO:0019012
PF00843	GO:0019013
PF00846	GO:0019013
PF00937	GO:0019013
PF00945	GO:0019013
PF00952	GO:0019013
PF00973	GO:0019013
PF01481	GO:0019013
PF01533	GO:0019013
PF02228	GO:0019013
PF02477	GO:0019013
PF03216	GO:0019013
PF03246	GO:0019013
PF05087	GO:0019013
PF05505	GO:0019013
PF05733	GO:0019013
PF05748	GO:0019013
PF05749	GO:0019013
PF05750	GO:0019013
PF05829	GO:0019013
PF06929	GO:0019013
PF07925	GO:0019013
PF06344	GO:0019015
PF00073	GO:0019028
PF00286	GO:0019028
PF00426	GO:0019028
PF00434	GO:0019028
PF00500	GO:0019028
PF00513	GO:0019028
PF00541	GO:0019028
PF00718	GO:0019028
PF00721	GO:0019028
PF00729	GO:0019028
PF00740	GO:0019028
PF00760	GO:0019028
PF00761	GO:0019028
PF00767	GO:0019028
PF00844	GO:0019028
PF00894	GO:0019028
PF00897	GO:0019028
PF00898	GO:0019028
PF00901	GO:0019028
PF00943	GO:0019028
PF00971	GO:0019028
PF00980	GO:0019028
PF00983	GO:0019028
PF01003	GO:0019028
PF01065	GO:0019028
PF01140	GO:0019028
PF01141	GO:0019028
PF01318	GO:0019028
PF01440	GO:0019028
PF01516	GO:0019028
PF01543	GO:0019028
PF01563	GO:0019028
PF01589	GO:0019028
PF01690	GO:0019028
PF01802	GO:0019028
PF01819	GO:0019028
PF02226	GO:0019028
PF02247	GO:0019028
PF02248	GO:0019028
PF02305	GO:0019028
PF02336	GO:0019028
PF02337	GO:0019028
PF02924	GO:0019028
PF02993	GO:0019028
PF03026	GO:0019028
PF03067	GO:0019028
PF03122	GO:0019028
PF03228	GO:0019028
PF03276	GO:0019028
PF03391	GO:0019028
PF03558	GO:0019028
PF03678	GO:0019028
PF03688	GO:0019028
PF03689	GO:0019028
PF03898	GO:0019028
PF04162	GO:0019028
PF04451	GO:0019028
PF04496	GO:0019028
PF04498	GO:0019028
PF04501	GO:0019028
PF04512	GO:0019028
PF04513	GO:0019028
PF04687	GO:0019028
PF05059	GO:0019028
PF05073	GO:0019028
PF05125	GO:0019028
PF05136	GO:0019028
PF05354	GO:0019028
PF05531	GO:0019028
PF05892	GO:0019028
PF06016	GO:0019028
PF06112	GO:0019028
PF06152	GO:0019028
PF06184	GO:0019028
PF07124	GO:0019028
PF07267	GO:0019028
PF07781	GO:0019028
PF08398	GO:0019028
PF08935	GO:0019030
PF00423	GO:0019031
PF00509	GO:0019031
PF00516	GO:0019031
PF00517	GO:0019031
PF00798	GO:0019031
PF00951	GO:0019031
PF00974	GO:0019031
PF01004	GO:0019031
PF01539	GO:0019031
PF01601	GO:0019031
PF01673	GO:0019031
PF01801	GO:0019031
PF02346	GO:0019031
PF02710	GO:0019031
PF03213	GO:0019031
PF03273	GO:0019031
PF03286	GO:0019031
PF03393	GO:0019031
PF03408	GO:0019031
PF03554	GO:0019031
PF03708	GO:0019031
PF03996	GO:0019031
PF04512	GO:0019031
PF04513	GO:0019031
PF04584	GO:0019031
PF04639	GO:0019031
PF04785	GO:0019031
PF04850	GO:0019031
PF05109	GO:0019031
PF05274	GO:0019031
PF05314	GO:0019031
PF05767	GO:0019031
PF06326	GO:0019031
PF08720	GO:0019031
PF10717	GO:0019031
PF03117	GO:0019033
PF05072	GO:0019033
PF06072	GO:0019033
PF10584	GO:0019773
PF01103	GO:0019867
PF02402	GO:0019867
PF03843	GO:0019867
PF03922	GO:0019867
PF04355	GO:0019867
PF04390	GO:0019867
PF04453	GO:0019867
PF04728	GO:0019867
PF05420	GO:0019867
PF05433	GO:0019867
PF05658	GO:0019867
PF05662	GO:0019867
PF05745	GO:0019867
PF05818	GO:0019867
PF06085	GO:0019867
PF06725	GO:0019867
PF07178	GO:0019867
PF07201	GO:0019867
PF07244	GO:0019867
PF07548	GO:0019867
PF07655	GO:0019867
PF07660	GO:0019867
PF00769	GO:0019898
PF01716	GO:0019898
PF01789	GO:0019898
PF05757	GO:0019898
PF06514	GO:0019898
PF08043	GO:0030054
PF10579	GO:0030054
PF02429	GO:0030076
PF00556	GO:0030077
PF02276	GO:0030077
PF03967	GO:0030077
PF00427	GO:0030089
PF00502	GO:0030089
PF01383	GO:0030089
PF02972	GO:0030089
PF09150	GO:0030089
PF01602	GO:0030117
PF04053	GO:0030117
PF15001	GO:0030119
PF05858	GO:0030120
PF06957	GO:0030126
PF07718	GO:0030126
PF08752	GO:0030126
PF04810	GO:0030127
PF04811	GO:0030127
PF04815	GO:0030127
PF01086	GO:0030130
PF09268	GO:0030130
PF00928	GO:0030131
PF02296	GO:0030131
PF02883	GO:0030131
PF09066	GO:0030131
PF01086	GO:0030132
PF09268	GO:0030132
PF14942	GO:0030133
PF01271	GO:0030141
PF05281	GO:0030141
PF05474	GO:0030141
PF08172	GO:0030173
PF05104	GO:0030176
PF06936	GO:0030176
PF07074	GO:0030176
PF07297	GO:0030176
PF07353	GO:0030176
PF09025	GO:0030257
PF03028	GO:0030286
PF00345	GO:0030288
PF02119	GO:0030288
PF03401	GO:0030288
PF03411	GO:0030288
PF03480	GO:0030288
PF03783	GO:0030288
PF04620	GO:0030288
PF01524	GO:0030430
PF01525	GO:0030430
PF02444	GO:0030430
PF03276	GO:0030430
PF15138	GO:0030667
PF01868	GO:0030677
PF15341	GO:0030686
PF05997	GO:0030688
PF15341	GO:0030688
PF07559	GO:0030694
PF04723	GO:0030700
PF07355	GO:0030700
PF04005	GO:0030896
PF04139	GO:0030896
PF03635	GO:0030904
PF07574	GO:0030915
PF15305	GO:0030991
PF04795	GO:0031011
PF00413	GO:0031012
PF05986	GO:0031012
PF06121	GO:0031012
PF06482	GO:0031012
PF14942	GO:0031083
PF07552	GO:0031160
PF11057	GO:0031224
PF04833	GO:0031225
PF14999	GO:0031225
PF09258	GO:0031227
PF14972	GO:0031305
PF01333	GO:0031361
PF01304	GO:0031411
PF05465	GO:0031411
PF06386	GO:0031411
PF00888	GO:0031461
PF10557	GO:0031461
PF05149	GO:0031514
PF13851	GO:0031514
PF08704	GO:0031515
PF15454	GO:0031902
PF10104	GO:0031965
PF14138	GO:0031966
PF14750	GO:0032039
PF03998	GO:0032040
PF04147	GO:0032040
PF04192	GO:0032040
PF04615	GO:0032040
PF04900	GO:0032040
PF08625	GO:0032040
PF05679	GO:0032580
PF11095	GO:0032797
PF00137	GO:0033177
PF00306	GO:0033178
PF01991	GO:0033178
PF08112	GO:0033178
PF01496	GO:0033179
PF05493	GO:0033179
PF03223	GO:0033180
PF09494	GO:0033557
PF03239	GO:0033573
PF05625	GO:0033588
PF00064	GO:0033644
PF00558	GO:0033644
PF00599	GO:0033644
PF00845	GO:0033644
PF07415	GO:0033644
PF11047	GO:0033644
PF14777	GO:0034464
PF10550	GO:0035792
PF09773	GO:0036038
PF15020	GO:0036128
PF15064	GO:0036128
PF15149	GO:0036128
PF05993	GO:0039624
PF00424	GO:0042025
PF00511	GO:0042025
PF00518	GO:0042025
PF00522	GO:0042025
PF00539	GO:0042025
PF00601	GO:0042025
PF00747	GO:0042025
PF01499	GO:0042025
PF01517	GO:0042025
PF02236	GO:0042025
PF02443	GO:0042025
PF02905	GO:0042025
PF03276	GO:0042025
PF03584	GO:0042025
PF03585	GO:0042025
PF04771	GO:0042025
PF05009	GO:0042025
PF05274	GO:0042025
PF07340	GO:0042025
PF07936	GO:0042151
PF08098	GO:0042151
PF14991	GO:0042470
PF12619	GO:0042555
PF02335	GO:0042597
PF02975	GO:0042597
PF04052	GO:0042597
PF04234	GO:0042597
PF04349	GO:0042597
PF05426	GO:0042597
PF06392	GO:0042597
PF06433	GO:0042597
PF06917	GO:0042597
PF07148	GO:0042597
PF07361	GO:0042597
PF07813	GO:0042597
PF14718	GO:0042597
PF01723	GO:0042600
PF03964	GO:0042600
PF04624	GO:0042600
PF04625	GO:0042600
PF04626	GO:0042600
PF05836	GO:0042600
PF06756	GO:0042600
PF08141	GO:0042601
PF08176	GO:0042601
PF08177	GO:0042601
PF06623	GO:0042612
PF00969	GO:0042613
PF00993	GO:0042613
PF05355	GO:0042627
PF05418	GO:0042627
PF04725	GO:0042651
PF05479	GO:0042651
PF08802	GO:0042651
PF11093	GO:0042720
PF08287	GO:0042729
PF08649	GO:0042729
PF08650	GO:0042729
PF08651	GO:0042729
PF08653	GO:0042729
PF08654	GO:0042729
PF08655	GO:0042729
PF08656	GO:0042729
PF08657	GO:0042729
PF04113	GO:0042765
PF04114	GO:0042765
PF10510	GO:0042765
PF07904	GO:0043189
PF03459	GO:0043190
PF08402	GO:0043190
PF05946	GO:0043230
PF09360	GO:0043231
PF10660	GO:0043231
PF03953	GO:0043234
PF15146	GO:0043240
PF01688	GO:0043657
PF01573	GO:0044156
PF14860	GO:0044161
PF03276	GO:0044163
PF02248	GO:0044219
PF08001	GO:0044386
PF14764	GO:0044599
PF01500	GO:0045095
PF04579	GO:0045095
PF13885	GO:0045095
PF15454	GO:0045121
PF05715	GO:0045202
PF10579	GO:0045211
PF00231	GO:0045261
PF02823	GO:0045261
PF00119	GO:0045263
PF00430	GO:0045263
PF04911	GO:0045263
PF05558	GO:0046658
PF02304	GO:0046729
PF06369	GO:0046930
PF06955	GO:0048046
PF01922	GO:0048500
PF02978	GO:0048500
PF08492	GO:0048500
PF00064	GO:0055036
PF00599	GO:0055036
PF00802	GO:0055036
PF01563	GO:0055036
PF01589	GO:0055036
PF10044	GO:0070176
PF12658	GO:0070188
PF15490	GO:0070188
PF12767	GO:0070461
PF10890	GO:0070469
PF14735	GO:0070652
PF15458	GO:0071008
PF10152	GO:0071203
PF10266	GO:0071203
PF09771	GO:0071595
PF15454	GO:0071986
PF04135	GO:0072588
PF15323	GO:0072669
PF08649	GO:0072686
PF08650	GO:0072686
PF08651	GO:0072686
PF08653	GO:0072686
PF08654	GO:0072686
PF08655	GO:0072686
PF08656	GO:0072686
PF12031	GO:0090544
PF15050	GO:0097197
PF15064	GO:0097228
