sunid	term	fdr	score
46463	DOID:0050161	0.0005811	5.52
46463	DOID:0050177	0.0001073	5.21
46463	DOID:0050737	1.67e-06	7.85
46463	DOID:0050739	8.833e-05	5.33
46463	DOID:0060071	0.0007856	5.22
46463	DOID:10241	2.315e-13	26.48
46463	DOID:14566	0.0005969	5.5
46463	DOID:1579	0.0005811	5.52
46463	DOID:2355	4.533e-06	8.11
46463	DOID:2914	4.533e-06	8.11
46463	DOID:552	0.0005811	5.52
46463	DOID:630	0.0002163	4.8
46463	DOID:7	4.533e-06	8.11
46463	DOID:74	0.0001834	5.33
46463	DOID:850	0.0005811	5.52
46463	DOID:8719	0.0005969	5.5
46690	DOID:0080015	0.0003383	4.85
46690	DOID:28	5.791e-05	8.79
46690	DOID:53	5.791e-05	8.79
46690	DOID:7	5.791e-05	8.79
46690	DOID:9406	5.791e-05	8.79
46748	DOID:0050686	1.37e-08	25.21
46748	DOID:0060100	1.37e-08	25.21
46748	DOID:0080015	0.0001547	6.77
46748	DOID:14566	1.37e-08	25.21
46748	DOID:162	1.37e-08	25.21
46748	DOID:3247	1.915e-05	9.39
46748	DOID:4043	2.399e-05	9.08
46748	DOID:4045	1.37e-08	25.21
46748	DOID:4051	1.37e-08	25.21
46832	DOID:1100	0.0001511	7.31
46832	DOID:114	0.0003542	5.33
46832	DOID:1287	0.0003542	5.33
46832	DOID:15	0.0001511	7.31
46832	DOID:229	0.0001511	7.31
46832	DOID:5426	0.0001511	7.31
46832	DOID:6000	0.0003542	5.33
46832	DOID:7	0.0001511	7.31
46877	DOID:0050117	0.0001482	4.42
46877	DOID:16	0.000525	5.56
46877	DOID:37	0.000525	5.56
46877	DOID:7	0	2.57
46877	DOID:8893	0.000525	5.56
46967	DOID:16	0.0001741	6.05
46967	DOID:2723	0.0006988	5.59
46967	DOID:2731	0.0001741	6.05
46967	DOID:37	0.0001741	6.05
46967	DOID:440	5.278e-05	6.78
46967	DOID:7	1.349e-06	10.01
46967	DOID:8502	0.0006988	5.59
46967	DOID:863	1.349e-06	10.01
46967	DOID:870	1.349e-06	10.01
46967	DOID:913	1.349e-06	10.01
47006	DOID:0060049	0	16.94
47006	DOID:0060056	0	4.61
47006	DOID:12236	0	16.94
47006	DOID:2914	0	3.71
47006	DOID:3118	0	5.32
47006	DOID:409	0	5.43
47006	DOID:417	0	4.99
47006	DOID:5082	0	9.41
47006	DOID:7	0	1.48
47006	DOID:77	0	4.09
47032	DOID:0050686	8.548e-05	7.08
47032	DOID:14566	8.548e-05	7.08
47032	DOID:162	8.548e-05	7.08
47032	DOID:3093	8.548e-05	7.08
47032	DOID:3565	8.548e-05	7.08
47032	DOID:3620	8.548e-05	7.08
47096	DOID:0050687	4.666e-06	12.48
47096	DOID:14566	4.666e-06	12.48
47096	DOID:162	4.666e-06	12.48
47096	DOID:2994	4.666e-06	12.48
47096	DOID:3304	4.702e-05	8.88
47096	DOID:3308	4.666e-06	12.48
47096	DOID:4440	4.702e-05	8.88
47096	DOID:688	4.666e-06	12.48
47217	DOID:14566	0	1.18
47217	DOID:162	0	1.2
47221	DOID:7	0	1.71
47267	DOID:0014667	0.0001086	7.47
47267	DOID:0050686	1.118e-05	6.3
47267	DOID:0060031	0.0001534	7.05
47267	DOID:0060056	0.0001534	7.05
47267	DOID:0080001	6.944e-05	8.04
47267	DOID:10608	0.0001534	7.05
47267	DOID:1074	8.988e-08	20.54
47267	DOID:1091	0.0008609	5.22
47267	DOID:1123	0.0001029	7.54
47267	DOID:1168	0.0001086	7.47
47267	DOID:120	0.0003087	5.12
47267	DOID:1287	0.0001028	4.77
47267	DOID:1289	4.021e-06	7.56
47267	DOID:14566	1.118e-05	6.3
47267	DOID:15	1.062e-05	6.89
47267	DOID:1579	7.624e-06	9.13
47267	DOID:1612	1.118e-05	6.3
47267	DOID:162	1.118e-05	6.3
47267	DOID:17	6.944e-05	8.04
47267	DOID:178	0.0001028	4.77
47267	DOID:18	8.988e-08	20.54
47267	DOID:193	0.0003087	5.12
47267	DOID:2163	8.531e-06	9
47267	DOID:225	0.0002637	4.09
47267	DOID:229	1.062e-05	6.89
47267	DOID:2377	4.021e-06	7.56
47267	DOID:2825	1.059e-05	8.76
47267	DOID:2914	0.0001534	7.05
47267	DOID:3146	0.0001534	7.05
47267	DOID:3213	4.021e-06	7.56
47267	DOID:331	0.0002382	4.38
47267	DOID:3342	6.944e-05	8.04
47267	DOID:3388	0.0006156	5.55
47267	DOID:381	6.944e-05	8.04
47267	DOID:403	0.0004434	5.87
47267	DOID:417	0.0001534	7.05
47267	DOID:4481	7.624e-06	9.13
47267	DOID:4483	7.624e-06	9.13
47267	DOID:4676	8.988e-08	20.54
47267	DOID:5093	0.0004146	4.12
47267	DOID:557	8.988e-08	20.54
47267	DOID:655	0.0001086	7.47
47267	DOID:6590	6.944e-05	8.04
47267	DOID:7	8.988e-08	20.54
47267	DOID:7148	0.0008482	4.44
47267	DOID:77	0.0004434	5.87
47267	DOID:824	0.0004434	5.87
47267	DOID:848	0.0008482	4.44
47267	DOID:863	4.021e-06	7.56
47267	DOID:9008	0.0003223	6.06
47267	DOID:974	0.0009998	3.73
47286	DOID:0050117	2.748e-07	5.99
47286	DOID:0050161	1.983e-10	8.99
47286	DOID:0050589	4.271e-05	6.48
47286	DOID:0050686	0	3.76
47286	DOID:0050828	8.726e-05	5.46
47286	DOID:0060039	2.875e-06	12.75
47286	DOID:0060056	2.875e-06	12.75
47286	DOID:0060083	0.0008256	3.14
47286	DOID:0080001	0.0002513	4.83
47286	DOID:10763	8.726e-05	5.46
47286	DOID:1091	3.481e-05	7.5
47286	DOID:12449	4.925e-05	8.43
47286	DOID:1247	3.727e-05	7.43
47286	DOID:1287	8.726e-05	5.46
47286	DOID:1289	0.0006276	5.49
47286	DOID:1395	3.306e-07	17.16
47286	DOID:1398	8.277e-07	6.6
47286	DOID:14566	0	2.25
47286	DOID:1579	1.173e-07	6.31
47286	DOID:16	5.567e-07	12.75
47286	DOID:162	0	2.31
47286	DOID:17	0.0002513	4.83
