sunid	term	fdr	score
46463	HP:0000951	2.864e-05	8.77
46463	HP:0000952	0.0002363	6.41
46463	HP:0000961	2.864e-05	8.77
46463	HP:0001005	2.864e-05	8.77
46463	HP:0001392	0.0001516	6.41
46463	HP:0001396	0.0002363	6.41
46463	HP:0001438	3.965e-06	9.82
46463	HP:0001574	2.864e-05	8.77
46463	HP:0001743	3.965e-06	9.82
46463	HP:0001744	0.000695	4.7
46463	HP:0001871	1.238e-09	21.12
46463	HP:0001877	1.238e-09	21.12
46463	HP:0001878	3.78e-07	15.79
46463	HP:0001903	7.678e-09	17.52
46463	HP:0001930	3.78e-07	15.79
46463	HP:0001935	7.678e-09	17.52
46463	HP:0001939	0	2.66
46463	HP:0001971	3.965e-06	9.82
46463	HP:0002012	3.965e-06	9.82
46463	HP:0002086	2.864e-05	8.77
46463	HP:0002715	3.965e-06	9.82
46463	HP:0002795	2.864e-05	8.77
46463	HP:0003271	0.000695	4.7
46463	HP:0004297	0.0001516	5.82
46463	HP:0010472	4.765e-07	11.36
46463	HP:0010972	4.878e-06	8.79
46463	HP:0011354	2.864e-05	8.77
46463	HP:0011895	3.78e-07	15.79
46463	HP:0011902	1.238e-09	21.12
46463	HP:0100763	3.965e-06	9.82
46566	HP:0000707	0	1.85
46580	HP:0000152	0	1.71
46580	HP:0000234	0	1.74
46580	HP:0000478	0	1.81
46580	HP:0000707	0	1.31
46580	HP:0000924	0	1.72
46580	HP:0000951	0	2.26
46580	HP:0001155	0	3.31
46580	HP:0001438	0	1.95
46580	HP:0001574	0	1.97
46580	HP:0002086	0	2.75
46580	HP:0002088	0	3.21
46580	HP:0002813	0	2.6
46580	HP:0002817	0	3.23
46580	HP:0011121	0	3.52
46580	HP:0011354	0	2.61
46580	HP:0011842	0	1.78
46580	HP:0011844	0	2.58
46580	HP:0012252	0	2.97
46690	HP:0000478	0.0001966	6.23
46690	HP:0000587	0.0001966	6.23
46690	HP:0000609	0.0001966	6.23
46690	HP:0000707	0.0001966	6.23
46690	HP:0001098	0.0001966	6.23
46690	HP:0002011	0.0001966	6.23
46690	HP:0002977	0.0001966	6.23
46690	HP:0004329	0.0001966	6.23
